Endergebnis der Landtagswahl vom 22. März 2026 (Stimmbezirksebene);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Identifikationsschlüssel;"Stimm
bezirk-Id";"Stimmbezirks-
kennzeichen";Bezeichnung;"GUW 
(Gesamt, Urnenwahl,
Wahlschein/Briefwahl)";"Stimmbezirk für repr.
Wahlstatistik";A;A1;A2;A3;B;B1;Wahlbeteiligung;"ungültige 
Wahlkreisstimmen";"ungültige 
Wahlkreisstimmen Prozent";"gültige 
Wahlkreis-
stimmen";"gültige Wahlkreis-
stimmen 
Prozent";SPD;SPD Prozent;CDU;CDU Prozent;GRÜNE;GRÜNE Prozent;AfD;AfD Prozent;FDP;FDP Prozent;FREIE WÄHLER;FREIE WÄHLER Prozent;Die Linke;Die Linke Prozent;Tierschutzpartei;Tierschutzpartei Prozent;Volt;Volt Prozent;ÖDP;ÖDP Prozent;BSW;BSW Prozent;PdH;PdH Prozent;Bastian Ruhl;Bastian Ruhl Prozent;Team Todenhöfer;Team Todenhöfer Prozent;Yunus Emre;Yunus Emre Prozent;Die PARTEI;Die PARTEI Prozent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ungültige Landesstimmen;ungültige Landesstimmen Prozent;gültige Landesstimmen;gültige Landesstimmen Prozent;SPD;SPD Prozent;CDU;CDU Prozent;GRÜNE;GRÜNE Prozent;AfD;AfD Prozent;FDP;FDP Prozent;FREIE WÄHLER;FREIE WÄHLER Prozent;Die Linke;Die Linke Prozent;Tierschutzpartei;Tierschutzpartei Prozent;Volt;Volt Prozent;ÖDP;ÖDP Prozent;BSW;BSW Prozent;PdH;PdH Prozent;Bastian Ruhl;Bastian Ruhl Prozent;Team Todenhöfer;Team Todenhöfer Prozent;Yunus Emre;Yunus Emre Prozent;Die PARTEI;Die PARTEI Prozent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Berechnung Wahlbeteiligung;Zusammenlegung Abgabe Identifikationsschlüssel;Zusammenlegung Grund;Zusammenlegung Aufnahme
4,4834E+12;1;SB;Rumbach;U;0;333;203;130;0;262;123;78,7;3;1,1;259;98,9;108;41,7;51;19,7;;;40;15,4;4;1,5;40;15,4;;;16;6,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;2,3;256;97,7;97;37,9;51;19,9;9;3,5;43;16,8;5;2;21;8,2;13;5,1;9;3,5;1;0,4;4;1,6;3;1,2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;0;GD;Schindhard;G;0;428;245;183;0;339;174;79,2;2;0,6;337;99,4;103;30,6;85;25,2;;;75;22,3;7;2,1;52;15,4;;;15;4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;0,9;336;99,1;90;26,8;93;27,7;13;3,9;75;22,3;6;1,8;29;8,6;8;2,4;12;3,6;2;0,6;0;0;8;2,4;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;1;SB;Schindhard;U;0;428;245;183;0;339;174;79,2;2;0,6;337;99,4;103;30,6;85;25,2;;;75;22,3;7;2,1;52;15,4;;;15;4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;0,9;336;99,1;90;26,8;93;27,7;13;3,9;75;22,3;6;1,8;29;8,6;8;2,4;12;3,6;2;0,6;0;0;8;2,4;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;0;GD;Schönau (Pfalz);G;0;335;199;136;0;263;128;78,5;4;1,5;259;98,5;72;27,8;92;35,5;;;48;18,5;4;1,5;24;9,3;;;19;7,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0,8;261;99,2;67;25,7;93;35,6;9;3,4;50;19,2;5;1,9;15;5,7;8;3,1;11;4,2;0;0;0;0;3;1,1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;1;SB;Schönau (Pfalz) I;U;0;257;153;104;0;199;97;77,4;3;1,5;196;98,5;47;24;77;39,3;;;33;16,8;4;2;19;9,7;;;16;8,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0,5;198;99,5;45;22,7;77;38,9;6;3;34;17,2;4;2;13;6,6;7;3,5;10;5,1;0;0;0;0;2;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;2;SB;Schönau (Pfalz) II;U;0;78;46;32;0;64;31;82,1;1;1,6;63;98,4;25;39,7;15;23,8;;;15;23,8;0;0;5;7,9;;;3;4,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1,6;63;98,4;22;34,9;16;25,4;3;4,8;16;25,4;1;1,6;2;3,2;1;1,6;1;1,6;0;0;0;0;1;1,6;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;0;GD;Bruchweiler-Bärenbach;G;0;1253;691;562;0;990;550;79;24;2,4;966;97,6;239;24,7;303;31,4;;;159;16,5;9;0,9;217;22,5;;;39;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;2;970;98;205;21,1;346;35,7;50;5,2;172;17,7;9;0,9;94;9,7;34;3,5;23;2,4;13;1,3;9;0,9;13;1,3;2;0,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;1;SB;Bruchweiler-Bärenbach;U;0;1253;691;562;0;990;550;79;24;2,4;966;97,6;239;24,7;303;31,4;;;159;16,5;9;0,9;217;22,5;;;39;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;2;970;98;205;21,1;346;35,7;50;5,2;172;17,7;9;0,9;94;9,7;34;3,5;23;2,4;13;1,3;9;0,9;13;1,3;2;0,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;0;GD;Bundenthal;G;0;850;534;316;0;643;285;75,6;7;1,1;636;98,9;196;30,8;183;28,8;;;144;22,6;28;4,4;61;9,6;;;24;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;1,1;636;98,9;168;26,4;190;29,9;20;3,1;158;24,8;30;4,7;27;4,2;10;1,6;14;2,2;1;0,2;2;0,3;14;2,2;2;0,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;1;SB;Bundenthal;U;0;850;534;316;0;643;285;75,6;7;1,1;636;98,9;196;30,8;183;28,8;;;144;22,6;28;4,4;61;9,6;;;24;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;1,1;636;98,9;168;26,4;190;29,9;20;3,1;158;24,8;30;4,7;27;4,2;10;1,6;14;2,2;1;0,2;2;0,3;14;2,2;2;0,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;0;VG;Hauenstein, VG;G;0;6948;3838;3110;0;5205;2985;74,9;103;2;5102;98;1284;25,2;2031;39,8;;;965;18,9;106;2,1;458;9;;;258;5,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47;0,9;5158;99,1;1458;28,3;1576;30,6;304;5,9;1044;20,2;99;1,9;266;5,2;162;3,1;112;2,2;31;0,6;24;0,5;76;1,5;6;0,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;0;GD;Darstein;G;0;159;113;46;0;125;43;78,6;5;4;120;96;38;31,7;32;26,7;;;27;22,5;2;1,7;17;14,2;;;4;3,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;3,2;121;96,8;44;36,4;23;19;1;0,8;29;24;2;1,7;15;12,4;5;4,1;1;0,8;0;0;0;0;1;0,8;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;101;SB;Darstein;U;0;159;113;46;0;125;43;78,6;5;4;120;96;38;31,7;32;26,7;;;27;22,5;2;1,7;17;14,2;;;4;3,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;3,2;121;96,8;44;36,4;23;19;1;0,8;29;24;2;1,7;15;12,4;5;4,1;1;0,8;0;0;0;0;1;0,8;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;0;GD;Dimbach;G;0;141;84;57;0;113;57;80,1;3;2,7;110;97,3;46;41,8;18;16,4;;;25;22,7;1;0,9;18;16,4;;;2;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1,8;111;98,2;48;43,2;11;9,9;8;7,2;25;22,5;0;0;12;10,8;3;2,7;2;1,8;1;0,9;0;0;1;0,9;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;201;SB;Dimbach;U;0;141;84;57;0;113;57;80,1;3;2,7;110;97,3;46;41,8;18;16,4;;;25;22,7;1;0,9;18;16,4;;;2;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1,8;111;98,2;48;43,2;11;9,9;8;7,2;25;22,5;0;0;12;10,8;3;2,7;2;1,8;1;0,9;0;0;1;0,9;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;0;GD;Hauenstein;G;0;3148;1594;1554;0;2367;1502;75,2;52;2,2;2315;97,8;474;20,5;1111;48;;;360;15,6;56;2,4;205;8,9;;;109;4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21;0,9;2346;99,1;536;22,8;868;37;161;6,9;401;17,1;44;1,9;141;6;75;3,2;50;2,1;17;0,7;13;0,6;34;1,4;6;0,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;301;SB;Hauenstein;U;0;1670;813;857;0;1303;838;78;29;2,2;1274;97,8;253;19,9;643;50,5;;;174;13,7;37;2,9;100;7,8;;;67;5,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;0,7;1294;99,3;282;21,8;504;38,9;99;7,7;199;15,4;31;2,4;76;5,9;35;2,7;31;2,4;12;0,9;4;0,3;17;1,3;4;0,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;302;SB;Hauenstein;U;0;1478;781;697;0;1064;664;72;23;2,2;1041;97,8;221;21,2;468;45;;;186;17,9;19;1,8;105;10,1;;;42;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;1,1;1052;98,9;254;24,1;364;34,6;62;5,9;202;19,2;13;1,2;65;6,2;40;3,8;19;1,8;5;0,5;9;0,9;17;1,6;2;0,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;0;GD;Hinterweidenthal;G;0;1223;628;595;0;890;555;72,8;18;2;872;98;223;25,6;327;37,5;;;177;20,3;16;1,8;82;9,4;;;47;5,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;1;881;99;273;31;269;30,5;40;4,5;191;21,7;19;2,2;33;3,7;17;1,9;21;2,4;5;0,6;1;0,1;12;1,4;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;401;SB;Hinterweidenthal;U;0;572;321;251;0;412;241;72;7;1,7;405;98,3;114;28,1;144;35,6;;;80;19,8;5;1,2;33;8,1;;;29;7,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0,5;410;99,5;140;34,1;119;29;17;4,1;82;20;10;2,4;15;3,7;10;2,4;10;2,4;1;0,2;1;0,2;5;1,2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;402;SB;Hinterweidenthal;U;0;651;307;344;0;478;314;73,4;11;2,3;467;97,7;109;23,3;183;39,2;;;97;20,8;11;2,4;49;10,5;;;18;3,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;1,5;471;98,5;133;28,2;150;31,8;23;4,9;109;23,1;9;1,9;18;3,8;7;1,5;11;2,3;4;0,8;0;0;7;1,5;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;0;GD;Lug;G;0;467;312;155;0;330;151;70,7;9;2,7;321;97,3;74;23,1;114;35,5;;;63;19,6;10;3,1;28;8,7;;;32;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1,2;326;98,8;94;28,8;98;30,1;11;3,4;65;19,9;8;2,5;14;4,3;17;5,2;9;2,8;1;0,3;3;0,9;6;1,8;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;501;SB;Lug;U;0;467;312;155;0;330;151;70,7;9;2,7;321;97,3;74;23,1;114;35,5;;;63;19,6;10;3,1;28;8,7;;;32;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1,2;326;98,8;94;28,8;98;30,1;11;3,4;65;19,9;8;2,5;14;4,3;17;5,2;9;2,8;1;0,3;3;0,9;6;1,8;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;0;GD;Schwanheim;G;0;475;276;199;0;361;190;76;6;1,7;355;98,3;72;20,3;132;37,2;;;81;22,8;6;1,7;50;14,1;;;14;3,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0,6;359;99,4;92;25,6;115;32;9;2,5;86;24;9;2,5;22;6,1;7;1,9;5;1,4;1;0,3;4;1,1;9;2,5;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;601;SB;Schwanheim;U;0;475;276;199;0;361;190;76;6;1,7;355;98,3;72;20,3;132;37,2;;;81;22,8;6;1,7;50;14,1;;;14;3,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0,6;359;99,4;92;25,6;115;32;9;2,5;86;24;9;2,5;22;6,1;7;1,9;5;1,4;1;0,3;4;1,1;9;2,5;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;0;GD;Spirkelbach;G;0;557;348;209;0;451;202;81;5;1,1;446;98,9;185;41,5;113;25,3;;;96;21,5;6;1,3;26;5,8;;;20;4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;0,9;447;99,1;169;37,8;78;17,4;40;8,9;108;24,2;8;1,8;10;2,2;15;3,4;10;2,2;5;1,1;0;0;4;0,9;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;701;SB;Spirkelbach;U;0;557;348;209;0;451;202;81;5;1,1;446;98,9;185;41,5;113;25,3;;;96;21,5;6;1,3;26;5,8;;;20;4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;0,9;447;99,1;169;37,8;78;17,4;40;8,9;108;24,2;8;1,8;10;2,2;15;3,4;10;2,2;5;1,1;0;0;4;0,9;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;0;GD;Wilgartswiesen;G;0;778;483;295;0;568;285;73;5;0,9;563;99,1;172;30,6;184;32,7;;;136;24,2;9;1,6;32;5,7;;;30;5,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0,2;567;99,8;202;35,6;114;20,1;34;6;139;24,5;9;1,6;19;3,4;23;4,1;14;2,5;1;0,2;3;0,5;9;1,6;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;801;SB;Wilgartswiesen;U;0;678;409;269;0;503;260;74,2;3;0,6;500;99,4;164;32,8;165;33;;;111;22,2;9;1,8;25;5;;;26;5,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0,2;502;99,8;195;38,8;96;19,1;31;6,2;115;22,9;8;1,6;13;2,6;19;3,8;12;2,4;1;0,2;3;0,6;9;1,8;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;802;SB;Wilgartswiesen;U;0;100;74;26;0;65;25;65;2;3,1;63;96,9;8;12,7;19;30,2;;;25;39,7;0;0;7;11,1;;;4;6,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;65;100;7;10,8;18;27,7;3;4,6;24;36,9;1;1,5;6;9,2;4;6,2;2;3,1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;0;VG;Pirmasens-Land, VG;G;0;9640;5736;3904;0;7180;3694;74,5;138;1,9;7042;98,1;1774;25,2;2282;32,4;;;1872;26,6;218;3,1;491;7;;;405;5,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;98;1,4;7082;98,6;1840;26;2008;28,4;268;3,8;1887;26,6;155;2,2;329;4,6;155;2,2;211;3;48;0,7;19;0,3;155;2,2;7;0,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;0;GD;Eppenbrunn;G;0;1005;542;463;0;732;444;72,8;18;2,5;714;97,5;166;23,2;254;35,6;;;184;25,8;18;2,5;41;5,7;;;51;7,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;1,8;719;98,2;177;24,6;225;31,3;32;4,5;174;24,2;12;1,7;30;4,2;21;2,9;23;3,2;5;0,7;1;0,1;19;2,6;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;201;SB;Eppenbrunn I;U;0;492;285;207;0;350;199;71,1;13;3,7;337;96,3;76;22,6;132;39,2;;;86;25,5;6;1,8;14;4,2;;;23;6,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;2,9;340;97,1;86;25,3;113;33,2;12;3,5;83;24,4;4;1,2;12;3,5;9;2,6;13;3,8;2;0,6;1;0,3;5;1,5;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;202;SB;Eppenbrunn II;U;0;513;257;256;0;382;245;74,5;5;1,3;377;98,7;90;23,9;122;32,4;;;98;26;12;3,2;27;7,2;;;28;7,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;0,8;379;99,2;91;24;112;29,6;20;5,3;91;24;8;2,1;18;4,7;12;3,2;10;2,6;3;0,8;0;0;14;3,7;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;0;GD;Hilst;G;0;269;172;97;0;197;94;73,2;7;3,6;190;96,4;45;23,7;79;41,6;;;42;22,1;6;3,2;10;5,3;;;8;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;4,1;189;95,9;48;25,4;61;32,3;9;4,8;46;24,3;6;3,2;7;3,7;5;2,6;4;2,1;3;1,6;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;301;SB;Hilst;U;0;269;172;97;0;197;94;73,2;7;3,6;190;96,4;45;23,7;79;41,6;;;42;22,1;6;3,2;10;5,3;;;8;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;4,1;189;95,9;48;25,4;61;32,3;9;4,8;46;24,3;6;3,2;7;3,7;5;2,6;4;2,1;3;1,6;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
4,4834E+12;0;GD;Kröppen;G;0;588;347;241;0;432;231;73,5;10;2,3;422;97,7;116;27,5;137;32,5;;;114;27;12;2,8;24;5,7;;;19;4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;1,2;427;98,8;112;26,2;131;30,7;20;4,7;115;26,9;11;2,6;15;3,5;8;1,9;6;1,4;0;0;1;0,2;8;1,9;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
