county_code,year,share_65plus,median_age,share_foreign,share_female,gdp_per_capita,share_primary_sector,share_secondary_sector,share_tertiary_sector,share_micro_enterprises,share_large_enterprises,unemployment_rate,share_longterm_unemployed,youth_unemployment_rate,share_abitur,share_no_degree,students_per_100,apprentices_per_100,purchasing_power,share_low_income_hh,physician_density,hospital_beds_per_capita,gp_density,childcare_under3,childcare_3to6,building_permits_per_capita,rent_level,living_space_per_capita,cars_per_capita,municipal_debt_per_capita,tax_revenue_per_capita
01051,2017.0,24.57,45.75,5.56,50.61,33.48,4.2,38.1,57.7,88.34,0.18,6.83,30.51,7.65,30.01,8.58,17.51,19.74,23069.19,32.31,12.83,4.92,6.61,20.58,85.06,3.04,5.54,54.29,582.88,1831.62,824.7
01051,2018.0,24.74,45.91,5.7,50.66,34.57,2.99,41.09,55.93,88.09,0.16,6.27,31.2,6.75,26.06,8.69,18.48,19.16,23189.27,31.48,13.31,5.1,6.78,21.3,87.94,4.91,5.91,54.7,594.5,2028.77,868.08
01051,2019.0,25.0,46.07,5.96,50.66,34.86,4.38,38.07,57.56,86.38,0.19,5.49,28.1,6.04,27.27,10.08,18.85,19.49,22804.74,30.42,13.06,4.93,6.63,23.75,86.56,5.16,6.02,55.17,605.82,1357.41,897.42
01051,2020.0,25.3,46.24,6.15,50.69,34.14,3.98,37.37,58.65,85.82,0.21,6.09,27.88,6.63,25.34,10.09,18.55,21.44,23860.16,29.57,12.91,5.43,6.59,23.93,86.43,7.03,6.35,55.62,614.76,,
01051,2021.0,25.47,46.32,6.55,50.7,37.74,4.27,39.93,55.81,85.77,0.19,5.9,36.47,5.92,28.4,9.55,17.97,20.02,25035.42,28.31,13.08,5.46,6.36,,,6.51,7.4,55.85,620.96,,
01051,2022.0,25.53,46.26,7.76,50.79,,,,,85.46,0.21,,34.81,5.48,28.42,12.14,,18.87,,,12.96,,6.3,,,4.72,7.05,55.8,619.31,,
01053,1995.0,16.05,40.13,5.1,51.51,16.19,,,,,,,22.53,,17.82,12.42,0.0,,,,,,,,,8.33,,,527.09,,476.94
01053,1996.0,15.97,40.23,5.2,51.46,16.63,,,,,,,23.14,,17.09,10.98,0.0,,,,,,,,,7.77,,,533.04,,422.86
01053,1997.0,15.93,40.28,4.76,51.44,16.61,,,,,,,27.87,,16.32,12.9,0.0,,,,,,,,,6.59,,,537.13,,445.62
01053,1998.0,15.91,40.41,5.2,51.42,16.54,,,,,,8.32,32.27,,16.2,10.41,0.0,,,,,,,,,5.85,,,539.46,,542.08
01053,1999.0,16.24,40.54,5.31,51.39,17.94,,,,,,8.0,33.66,,15.56,12.14,0.0,,,,,,,,,8.5,,,540.95,,503.36
01053,2000.0,16.69,40.7,5.24,51.38,17.94,2.26,34.93,62.81,,,7.54,33.56,,16.72,10.9,0.0,,,,,,,,,5.9,,,544.75,,464.09
01053,2001.0,17.16,40.91,5.18,51.37,16.63,2.74,27.77,69.49,,,7.7,32.4,,16.73,11.37,0.0,,,,,,,,,5.25,,,560.18,,494.1
01053,2002.0,17.64,41.09,5.14,51.39,17.42,2.1,31.39,66.52,,,7.74,31.85,,15.48,12.65,0.0,,,,,,,,,3.25,,,560.36,,445.65
01053,2003.0,18.23,41.34,5.12,51.39,16.75,2.18,28.38,69.44,,,8.6,30.18,,16.51,11.85,0.0,,,,,,,,,4.38,,,563.9,,580.28
01053,2004.0,18.96,41.6,5.09,51.33,16.9,2.36,26.36,71.28,,,8.86,33.56,,15.83,9.47,0.0,,,,,3.79,,,,3.48,,,565.7,,428.01
01053,2005.0,19.61,41.87,5.1,51.36,18.95,1.5,34.35,64.15,,,9.7,30.97,,16.47,9.19,0.0,,,,,3.87,,,,4.07,,,567.94,,463.67
01053,2006.0,20.33,42.18,5.06,51.34,21.93,1.57,41.96,56.48,91.23,0.15,8.34,34.97,,18.57,10.47,0.0,,,,,3.48,,3.32,74.75,3.44,,,577.32,,513.36
01053,2007.0,20.73,42.49,4.99,51.32,22.9,1.5,41.96,56.54,91.26,0.16,7.19,33.87,,18.53,8.25,0.0,,,,,3.18,,10.31,87.55,2.36,,,583.47,,566.75
01053,2008.0,21.22,42.79,4.92,51.26,18.41,2.32,26.8,70.88,91.2,0.16,6.47,35.95,7.29,20.71,9.97,0.0,,,,,3.18,,15.07,90.07,3.29,,,521.38,,566.67
01053,2009.0,21.55,43.12,4.84,51.26,18.2,2.12,24.76,73.12,90.77,0.18,6.71,31.85,7.83,19.97,7.63,0.0,,,,,3.2,,17.79,91.11,2.3,,,525.12,,522.46
01053,2010.0,21.51,43.38,4.85,51.15,18.51,1.73,25.12,73.15,90.56,0.2,6.4,32.0,7.63,26.75,7.99,0.0,17.72,,,,2.86,,20.23,91.61,1.94,5.54,,533.48,920.67,559.66
01053,2011.0,21.61,43.84,4.16,51.36,19.51,1.96,25.26,72.78,90.31,0.17,6.22,33.33,6.8,23.19,7.25,0.0,17.12,,,,2.84,,25.69,90.63,3.05,5.43,47.04,541.51,969.86,590.66
01053,2012.0,21.8,44.1,4.45,51.24,20.05,1.76,25.1,73.13,90.22,0.19,6.19,35.53,6.75,24.85,7.34,0.0,16.98,,,,2.9,,26.21,94.72,3.27,5.61,47.2,548.61,946.81,611.84
01053,2013.0,22.0,44.29,4.79,51.17,20.73,1.98,25.44,72.59,89.87,0.17,6.2,37.36,7.1,28.03,8.57,0.0,16.23,23262.94,28.06,,3.18,,27.61,91.48,5.25,5.89,47.24,549.98,990.83,650.8
01053,2014.0,22.12,44.45,5.24,51.08,20.9,2.17,25.42,72.41,89.98,0.18,6.05,38.59,6.61,23.87,7.77,0.0,17.0,23682.4,27.96,,3.16,,30.26,92.67,4.27,6.18,47.19,557.23,979.5,662.97
01053,2015.0,22.1,44.49,6.2,50.94,21.09,1.37,25.34,73.29,88.88,0.18,5.83,38.52,6.47,31.05,8.55,0.0,17.34,23912.45,27.65,12.16,3.15,5.37,31.4,86.39,4.91,6.41,47.1,559.47,1004.07,655.72
01053,2016.0,22.18,44.55,7.07,50.91,21.61,1.39,25.78,72.83,88.86,0.21,5.66,37.7,6.29,42.62,7.02,0.0,16.64,24812.11,27.28,12.44,3.14,5.97,28.93,90.12,4.87,6.31,47.14,564.0,1106.69,716.29
01053,2017.0,22.26,44.64,7.5,50.9,22.93,1.9,27.01,71.09,88.74,0.22,5.47,35.88,6.44,33.6,9.59,0.0,16.66,25586.42,26.71,12.57,3.08,6.03,31.67,83.13,4.44,6.8,47.53,571.92,1251.8,791.08
01053,2018.0,22.36,44.72,7.81,50.89,23.45,1.35,27.69,70.96,88.47,0.2,4.97,35.01,5.36,33.33,11.83,0.0,15.88,25674.2,25.96,12.38,2.91,5.99,33.67,86.33,5.09,7.36,47.63,578.31,1235.08,785.54
01053,2019.0,22.48,44.84,8.21,50.93,24.32,1.85,26.87,71.27,87.15,0.19,4.68,33.43,5.34,34.27,10.21,0.0,16.25,25236.75,25.07,12.64,2.92,6.05,35.76,83.53,4.66,7.53,47.65,585.58,1027.41,933.39
01053,2020.0,22.66,44.91,8.54,50.93,24.08,1.62,26.2,72.18,86.76,0.2,5.47,31.51,6.26,33.16,9.65,0.0,17.7,26386.23,24.39,12.67,2.92,6.11,34.81,84.55,6.94,8.02,48.18,590.48,,
01053,2021.0,22.72,44.89,8.97,50.89,25.15,1.86,26.29,71.85,86.42,0.19,5.27,39.26,5.71,34.6,8.37,0.0,16.84,27154.13,23.3,13.01,2.82,6.36,,,4.67,8.53,48.33,595.8,,
01053,2022.0,22.74,44.81,10.27,51.06,,,,,86.39,0.18,,37.62,4.9,34.23,10.52,,16.93,,,12.82,,6.27,,,5.55,9.02,48.14,594.86,,
01054,1995.0,16.5,39.66,3.75,50.84,19.8,,,,,,,22.12,,13.58,9.29,0.0,,,,,,,,,8.41,,,523.67,,411.51
01054,1996.0,16.47,39.74,3.93,50.78,19.75,,,,,,,19.61,,16.29,7.42,0.0,,,,,,,,,8.26,,,527.12,,379.16
01054,1997.0,16.52,39.88,3.45,50.85,20.81,,,,,,,23.15,,14.77,8.0,0.0,,,,,,,,,9.94,,,532.03,,396.03
01054,1998.0,16.53,40.02,4.14,50.84,21.59,,,,,,9.19,25.47,,14.35,9.2,0.0,,,,,,,,,8.41,,,535.39,,402.58
01054,1999.0,16.87,40.25,4.21,50.93,21.82,,,,,,8.13,24.97,,14.41,8.87,0.0,,,,,,,,,8.75,,,542.51,,433.81
01054,2000.0,17.27,40.51,4.26,50.93,22.52,4.7,15.94,79.36,,,7.4,21.69,,15.05,9.01,0.0,,,,,,,,,6.21,,,551.03,,428.15
01054,2001.0,17.65,40.72,4.29,51.02,23.15,5.06,15.99,78.96,,,7.66,19.39,,13.74,10.1,0.0,,,,,,,,,4.93,,,570.92,,422.18
01054,2002.0,18.18,41.02,4.24,51.08,22.69,4.04,16.76,79.2,,,7.91,20.71,,14.35,8.32,0.0,,,,,,,,,5.27,,,574.76,,413.07
01054,2003.0,18.81,41.29,4.23,51.12,22.95,4.14,17.78,78.08,,,9.1,21.31,,15.38,6.53,0.0,,,,,,,,,5.56,,,575.88,,379.9
01054,2004.0,19.57,41.61,4.19,51.14,23.36,4.38,17.04,78.58,,,9.22,26.2,,13.48,9.24,0.0,,,,,4.66,,,,4.59,,,581.97,,546.46
01054,2005.0,20.24,41.91,4.2,51.13,23.1,3.14,17.78,79.08,,,10.12,27.62,,15.1,8.67,0.0,,,,,4.65,,,,3.88,,,584.2,,606.39
01054,2006.0,20.94,42.26,4.2,51.09,23.93,3.47,20.21,76.33,92.25,0.09,9.96,28.86,,16.32,7.94,0.0,,,,,4.13,,5.98,79.54,5.04,,,596.28,,709.53
01054,2007.0,21.36,42.59,4.23,51.07,25.25,3.47,22.54,73.99,92.13,0.09,8.47,4.87,,15.03,8.95,0.0,,,,,4.27,,4.77,81.91,3.75,,,601.43,,682.45
01054,2008.0,21.82,42.93,4.14,51.02,26.6,4.03,23.77,72.2,91.89,0.1,7.94,5.68,8.0,18.59,7.93,0.0,,,,,4.32,,7.6,83.84,3.75,,,531.09,,753.83
01054,2009.0,22.18,43.28,4.1,51.04,26.76,2.68,23.73,73.59,91.69,0.1,7.87,38.35,7.08,18.25,6.43,0.0,,,,,4.34,,9.65,84.46,5.44,,,533.01,,697.47
01054,2010.0,22.16,43.59,4.25,51.03,27.77,3.76,22.74,73.5,91.77,0.09,7.45,37.92,6.72,22.6,7.29,0.0,19.68,,,,4.27,,15.04,91.72,4.22,4.97,,542.97,1274.15,569.86
01054,2011.0,22.48,44.07,3.22,51.42,28.44,3.96,21.85,74.19,91.6,0.1,7.53,30.99,6.56,20.63,7.68,0.0,19.21,,,,4.36,,16.48,93.21,5.84,5.2,54.77,559.27,1341.25,691.02
01054,2012.0,22.85,44.43,3.45,51.34,30.51,3.32,25.09,71.59,91.76,0.1,6.96,29.5,5.27,21.61,6.69,0.0,18.05,,,,4.47,,19.19,96.65,6.26,5.31,55.62,568.69,1368.63,674.3
01054,2013.0,23.13,44.75,3.84,51.31,30.19,3.88,23.35,72.78,91.34,0.1,6.6,37.85,5.1,22.33,7.18,0.0,17.77,20927.48,34.05,,4.52,,23.62,97.54,8.19,5.29,56.27,574.93,1561.11,702.77
01054,2014.0,23.4,45.02,4.31,51.23,32.04,3.7,23.55,72.75,91.31,0.12,6.37,42.88,5.15,22.35,7.62,0.0,18.69,21387.99,33.9,,4.49,,26.6,97.64,6.73,5.53,56.87,578.21,1522.36,715.95
01054,2015.0,23.43,45.07,5.7,51.01,32.75,2.46,24.59,72.95,90.48,0.13,5.96,40.93,4.71,22.25,7.07,0.0,18.56,21577.29,33.48,12.88,4.42,6.91,25.78,91.55,7.48,5.71,57.02,578.65,1502.81,783.32
01054,2016.0,23.61,45.18,6.52,50.93,33.41,2.43,23.57,74.01,90.48,0.13,6.12,40.77,5.03,36.67,6.73,0.0,18.48,22541.58,33.04,13.34,4.39,7.4,25.39,93.63,9.03,5.92,57.5,583.85,2272.39,851.57
01054,2017.0,23.94,45.4,6.85,50.98,34.66,3.46,23.65,72.88,90.1,0.12,6.14,41.12,5.45,26.25,7.28,0.0,18.81,23387.53,32.44,13.3,3.95,7.3,28.07,89.54,6.68,6.32,58.14,594.61,2433.04,896.27
01054,2018.0,24.18,45.63,7.03,51.0,34.15,2.5,21.71,75.79,89.87,0.12,5.3,38.91,4.72,21.01,9.52,0.0,18.24,23488.37,31.59,13.17,3.89,7.24,31.56,92.87,8.89,6.58,58.91,604.53,2540.41,938.4
01054,2019.0,24.36,45.81,7.31,51.02,36.9,3.69,23.69,72.62,88.19,0.14,4.77,37.16,4.28,26.45,9.39,0.0,18.11,23139.86,30.54,13.35,3.8,7.28,34.3,90.35,8.19,7.03,59.52,613.23,1886.85,1028.89
01054,2020.0,24.61,45.98,7.48,51.07,36.88,3.3,25.99,70.71,88.06,0.15,5.3,34.67,4.73,28.07,8.64,0.0,19.61,24223.89,29.66,13.49,4.03,7.18,34.72,95.0,7.79,7.02,59.78,617.86,,
01054,2021.0,24.8,46.09,7.77,51.04,39.09,3.67,25.66,70.67,88.15,0.16,5.04,40.56,4.09,26.89,6.19,0.0,18.69,25573.58,28.43,13.13,3.99,6.71,,,6.93,7.77,60.25,630.67,,
01054,2022.0,24.88,46.05,9.05,51.1,,,,,87.83,0.16,,39.47,3.7,26.1,9.21,,18.15,,,13.01,,6.65,,,7.8,8.16,60.41,632.48,,
01055,1995.0,18.3,41.48,3.67,51.77,16.79,,,,,,,22.78,,20.34,8.83,0.0,,,,,,,,,8.17,,,500.67,,442.91
01055,1996.0,18.33,41.7,3.81,51.78,17.46,,,,,,,22.15,,15.67,8.76,0.0,,,,,,,,,8.91,,,514.28,,401.14
01055,1997.0,18.37,41.9,3.51,51.77,17.79,,,,,,,25.46,,19.08,8.69,0.0,,,,,,,,,7.47,,,521.69,,405.91
01055,1998.0,18.38,42.13,3.86,51.82,17.92,,,,,,10.21,29.9,,16.92,10.53,0.0,,,,,,,,,7.54,,,524.87,,422.13
01055,1999.0,18.78,42.39,3.94,51.73,17.93,,,,,,9.57,31.68,,16.27,10.95,0.0,,,,,,,,,5.02,,,526.56,,432.32
01055,2000.0,19.32,42.71,3.98,51.71,18.13,2.79,21.31,75.9,,,9.03,31.49,,19.71,10.86,0.0,,,,,,,,,3.91,,,532.27,,426.87
01055,2001.0,19.84,43.0,4.07,51.72,18.83,2.94,21.96,75.1,,,8.71,29.0,,17.88,11.73,0.0,,,,,,,,,3.46,,,545.36,,410.15
01055,2002.0,20.38,43.29,4.09,51.78,18.67,2.29,21.34,76.37,,,8.61,25.32,,16.2,12.79,0.0,,,,,,,,,3.53,,,550.76,,401.56
01055,2003.0,21.16,43.63,4.02,51.78,18.25,2.34,18.64,79.02,,,9.57,24.63,,17.52,11.41,0.0,,,,,,,,,4.23,,,556.72,,372.4
01055,2004.0,22.04,43.99,3.97,51.76,17.91,2.6,16.46,80.94,,,9.64,28.81,,17.97,10.28,0.0,,,,,9.23,,,,4.12,,,564.7,,393.15
01055,2005.0,22.92,44.33,4.06,51.68,18.29,1.85,17.9,80.25,,,11.29,28.86,,16.74,10.37,0.0,,,,,8.7,,,,3.17,,,570.93,,383.59
01055,2006.0,23.71,44.67,3.99,51.68,18.28,2.2,16.84,80.97,92.43,0.14,9.75,35.49,,17.62,11.49,0.0,,,,,8.38,,8.03,76.09,3.18,,,584.68,,425.62
01055,2007.0,24.24,45.01,3.96,51.66,18.87,2.09,17.11,80.8,92.61,0.14,8.78,35.23,,19.42,9.28,0.0,,,,,8.42,,6.59,77.21,2.41,,,592.24,,463.74
01055,2008.0,24.83,45.36,3.96,51.65,19.09,2.47,16.07,81.47,92.37,0.14,7.96,34.05,8.5,22.94,9.23,0.0,,,,,8.44,,11.6,87.9,2.41,,,524.02,,504.76
01055,2009.0,25.38,45.75,3.99,51.58,18.89,1.72,15.98,82.3,92.33,0.14,8.0,30.64,8.38,20.31,7.23,0.0,,,,,8.35,,11.73,88.16,2.94,,,524.23,,481.22
01055,2010.0,25.56,46.08,3.84,51.58,19.33,1.83,16.72,81.45,92.06,0.12,7.36,31.29,7.26,28.15,6.57,0.0,18.48,,,,8.44,,18.13,88.91,3.52,6.02,,526.93,938.88,494.19
01055,2011.0,25.59,46.34,2.72,51.93,20.81,2.03,16.15,81.82,91.68,0.13,6.98,28.35,6.02,26.23,8.12,0.0,17.75,,,,8.75,,21.85,95.37,4.72,6.03,50.96,552.74,1037.98,571.97
01055,2012.0,25.89,46.63,3.04,51.88,22.01,1.75,17.49,80.76,91.35,0.15,6.54,30.19,6.29,23.13,8.93,0.0,17.23,,,,8.82,,23.23,92.69,3.71,5.96,51.34,565.77,1053.62,562.45
01055,2013.0,26.21,46.93,3.24,51.86,22.81,1.91,17.24,80.85,91.46,0.15,6.5,31.79,6.4,26.77,8.66,0.0,16.77,21881.14,33.33,,8.78,,26.46,90.0,5.22,6.16,51.7,575.82,1047.01,592.52
01055,2014.0,26.59,47.23,3.6,51.77,23.66,1.86,17.65,80.49,91.35,0.15,6.4,34.21,6.03,26.53,8.33,0.0,17.9,22274.11,33.14,,9.01,,31.0,91.21,4.28,6.19,51.95,580.89,1002.47,606.99
01055,2015.0,26.79,47.36,4.36,51.69,24.29,1.24,17.83,80.93,90.55,0.17,6.13,34.57,5.67,27.87,10.28,0.0,17.64,22534.76,32.73,14.68,9.14,6.39,29.58,91.93,5.56,6.46,52.11,582.48,1050.46,651.71
01055,2016.0,26.96,47.47,5.27,51.68,24.77,1.29,17.91,80.8,90.23,0.17,5.85,35.27,5.41,38.92,9.0,0.0,18.04,23520.32,32.25,15.1,8.24,7.25,29.26,90.12,5.83,6.61,52.37,589.66,1142.81,696.33
01055,2017.0,27.31,47.74,5.47,51.72,26.28,1.78,18.42,79.8,89.99,0.17,5.58,33.72,5.82,30.75,8.42,0.0,18.04,24285.71,31.59,15.18,8.41,7.21,31.97,92.3,5.09,6.95,52.86,601.16,1114.89,762.64
01055,2018.0,27.51,47.91,5.7,51.76,26.84,1.18,18.64,80.17,89.6,0.17,5.14,32.64,5.21,24.58,10.91,0.0,17.25,24310.18,30.73,15.03,8.85,7.06,32.68,92.98,4.8,7.32,53.25,611.09,1116.43,773.98
01055,2019.0,27.79,48.1,5.83,51.79,28.05,1.8,18.9,79.3,88.22,0.18,4.98,30.58,4.6,29.4,11.18,0.0,16.94,23897.1,29.63,15.25,8.6,7.12,35.11,92.99,6.56,7.93,53.82,620.26,1046.68,838.47
01055,2020.0,28.01,48.23,5.98,51.77,27.84,1.56,20.26,78.17,87.88,0.19,5.46,30.49,5.23,29.38,11.69,0.0,18.64,25045.24,28.73,15.34,9.22,7.22,36.27,92.4,5.63,8.2,54.13,628.0,,
01055,2021.0,28.22,48.35,6.3,51.77,29.29,1.78,19.27,78.95,87.81,0.21,5.08,37.55,4.61,31.57,9.88,0.0,17.21,26149.91,27.61,14.29,9.21,6.81,,,6.56,9.57,54.41,640.29,,
01055,2022.0,28.13,48.21,7.65,51.96,,,,,87.39,0.21,,35.95,4.29,29.41,10.48,,16.84,,,14.18,,6.75,,,5.42,9.18,54.33,643.05,,
01056,1995.0,14.74,40.22,6.71,51.02,18.87,,,,,,,29.2,,28.24,7.85,6.76,,,,,,,,,6.2,,,508.48,,603.33
01056,1996.0,14.83,40.37,6.93,50.98,19.81,,,,,,,30.48,,28.08,8.89,7.51,,,,,,,,,5.43,,,511.86,,560.08
01056,1997.0,14.99,40.54,7.39,51.01,20.25,,,,,,,33.37,,28.56,7.76,8.06,,,,,,,,,7.86,,,515.86,,548.63
01056,1998.0,15.12,40.71,7.12,51.02,20.54,,,,,,8.42,38.78,,26.07,8.89,8.65,,,,,,,,,6.69,,,518.42,,569.03
01056,1999.0,15.56,40.93,7.08,51.01,20.61,,,,,,8.23,39.65,,26.18,8.68,5.29,,,,,,,,,6.53,,,520.89,,591.12
01056,2000.0,16.06,41.1,7.02,51.0,21.17,2.43,25.4,72.17,,,7.68,39.46,,26.13,8.36,9.84,,,,,,,,,4.46,,,526.96,,579.89
01056,2001.0,16.52,41.25,7.09,51.0,22.7,2.52,26.81,70.68,,,7.45,36.33,,25.91,9.08,10.19,,,,,,,,,4.04,,,537.32,,581.97
01056,2002.0,17.11,41.49,7.15,51.02,22.03,2.03,27.36,70.61,,,7.93,33.58,,25.64,7.78,10.14,,,,,,,,,3.64,,,541.98,,558.28
01056,2003.0,17.79,41.74,7.2,51.07,22.05,1.57,26.78,71.65,,,8.77,33.89,,27.44,8.39,22.79,,,,,,,,,4.84,,,544.37,,544.7
01056,2004.0,18.59,42.0,7.17,51.08,22.12,1.69,26.03,72.27,,,8.66,36.72,,25.64,7.38,21.24,,,,,3.49,,,,4.24,,,546.35,,549.35
01056,2005.0,19.32,42.25,7.22,51.03,23.43,1.16,31.45,67.39,,,10.14,34.52,,25.93,9.03,20.7,,,,,3.23,,,,3.64,,,546.77,,587.77
01056,2006.0,20.01,42.52,7.27,50.95,23.48,1.41,30.95,67.63,91.33,0.15,8.19,41.83,,25.92,7.94,19.64,,,,,3.23,,8.07,88.62,3.53,,,552.67,,685.67
01056,2007.0,20.45,42.77,7.32,50.97,24.61,1.33,33.02,65.65,91.09,0.15,6.78,36.64,,26.22,7.89,16.64,,,,,3.22,,7.69,86.43,2.96,,,556.33,,698.36
01056,2008.0,20.93,43.01,7.12,50.97,24.74,1.62,31.22,67.16,90.89,0.16,5.97,29.06,6.6,28.86,6.98,16.91,,,,,3.28,,11.12,84.34,2.58,,,502.15,,721.2
01056,2009.0,21.32,43.25,7.03,50.92,24.03,1.2,30.37,68.43,90.77,0.16,6.16,27.21,7.14,33.31,5.85,18.19,,,,,3.23,,16.14,88.65,3.24,,,502.62,,676.54
01056,2010.0,21.35,43.45,7.06,50.91,24.71,1.3,30.14,68.55,90.59,0.15,6.07,24.74,6.96,36.36,5.17,18.46,18.05,,,,3.21,,19.09,87.24,3.58,7.01,,507.38,1278.88,719.48
01056,2011.0,21.61,43.78,6.45,51.35,26.21,1.47,30.96,67.57,90.56,0.14,5.64,26.87,5.4,33.99,6.36,19.87,16.8,,,,3.28,,21.54,90.41,3.73,7.25,45.02,525.78,1397.68,773.42
01056,2012.0,21.79,43.99,6.71,51.28,26.56,1.32,30.89,67.79,90.46,0.14,5.47,30.23,5.19,36.27,5.68,19.54,16.91,,,,3.23,,24.03,92.81,3.98,7.52,45.17,531.26,1525.15,759.18
01056,2013.0,21.94,44.15,7.09,51.24,26.72,1.5,30.08,68.42,90.15,0.14,5.4,30.33,5.2,34.98,6.48,19.63,16.3,24205.35,26.47,,3.2,,26.81,92.32,6.66,7.56,45.23,533.84,1581.64,809.99
01056,2014.0,22.07,44.29,7.63,51.17,27.37,1.48,29.57,68.95,90.29,0.14,5.44,33.02,5.3,37.8,5.8,12.81,17.06,24638.86,26.32,,3.2,,27.43,92.08,4.22,7.73,45.41,534.02,1679.19,832.33
01056,2015.0,22.12,44.37,8.43,51.07,27.17,1.0,30.84,68.16,89.28,0.16,5.17,33.17,4.81,39.13,6.02,13.58,16.92,24877.25,25.99,12.92,3.16,5.21,28.03,91.02,4.96,7.83,45.35,537.38,1780.23,877.19
01056,2016.0,22.09,44.36,9.5,50.97,28.4,0.79,31.64,67.57,89.03,0.16,5.17,33.34,4.5,48.08,5.99,14.83,16.86,25813.32,25.58,12.72,3.11,5.73,27.32,88.44,6.0,8.32,45.42,540.88,1858.07,927.01
01056,2017.0,22.09,44.43,10.09,50.94,29.0,1.19,31.33,67.48,88.54,0.13,5.03,31.65,4.57,39.81,6.89,15.44,16.77,26167.9,25.07,12.82,2.8,5.92,27.91,86.17,4.38,8.33,45.68,544.73,1820.75,1054.57
01056,2018.0,22.11,44.49,10.61,50.95,29.76,0.8,31.54,67.66,88.37,0.18,4.65,31.36,3.87,39.51,6.32,16.41,16.29,26188.85,24.34,12.9,2.75,6.0,30.68,86.2,5.75,8.88,45.87,551.36,1849.13,1073.47
01056,2019.0,22.2,44.58,11.12,50.93,30.48,1.29,31.77,66.94,87.11,0.19,4.52,27.15,4.03,38.21,7.59,17.74,16.54,25713.46,23.41,12.83,2.77,5.97,31.65,85.06,5.46,9.16,46.11,553.16,1845.08,1099.84
01056,2020.0,22.3,44.66,11.41,50.94,29.88,1.16,30.71,68.13,86.69,0.2,5.36,25.32,4.9,38.49,7.28,18.28,18.11,26848.45,22.65,13.15,2.73,6.23,32.39,84.94,4.61,9.45,46.42,559.02,,
01056,2021.0,22.32,44.67,11.84,50.92,31.43,1.31,30.4,68.29,86.65,0.21,5.27,32.61,4.45,39.53,6.88,17.59,16.66,27512.12,21.13,13.12,2.52,6.2,,,6.17,9.78,46.61,564.31,,
01056,2022.0,22.31,44.6,13.09,51.06,,,,,86.71,0.22,,30.61,4.07,39.74,7.62,,16.25,,,12.97,,6.13,,,4.76,10.28,46.46,561.72,,
01057,1995.0,15.79,40.1,2.64,49.7,12.38,,,,,,,25.98,,24.34,8.24,0.0,,,,,,,,,10.42,,,491.91,,400.77
01057,1996.0,15.72,40.22,2.67,49.63,12.74,,,,,,,24.06,,21.14,11.12,0.0,,,,,,,,,8.43,,,496.88,,368.81
01057,1997.0,15.66,40.32,2.38,49.57,12.92,,,,,,,26.13,,22.57,14.93,0.0,,,,,,,,,6.45,,,501.4,,380.57
01057,1998.0,15.73,40.52,2.78,49.57,12.96,,,,,,8.92,30.7,,21.99,10.59,0.0,,,,,,,,,7.93,,,504.2,,376.21
01057,1999.0,16.03,40.73,2.88,49.61,13.15,,,,,,8.38,33.12,,20.47,9.63,0.0,,,,,,,,,7.62,,,507.68,,385.26
01057,2000.0,16.48,41.02,2.94,49.7,13.78,4.35,16.62,79.03,,,7.33,32.92,,18.97,10.48,0.0,,,,,,,,,4.27,,,510.24,,379.62
01057,2001.0,17.01,41.35,2.88,49.71,13.88,4.83,17.46,77.71,,,7.47,27.08,,17.24,10.26,0.0,,,,,,,,,3.75,,,522.92,,370.14
01057,2002.0,17.63,41.64,2.87,49.71,13.9,3.75,17.32,78.93,,,7.69,29.58,,18.93,10.93,0.0,,,,,,,,,3.37,,,528.19,,383.63
01057,2003.0,18.34,41.95,2.92,49.67,14.13,3.63,18.2,78.17,,,8.93,30.4,,16.33,11.03,0.0,,,,,,,,,4.2,,,531.31,,360.68
01057,2004.0,19.21,42.31,2.89,49.75,14.37,3.92,18.74,77.34,,,9.16,33.73,,18.56,9.98,0.0,,,,,1.62,,,,3.26,,,539.5,,421.11
01057,2005.0,20.07,42.72,3.04,49.82,14.29,2.75,18.04,79.21,,,9.79,34.59,,16.24,12.34,0.0,,,,,1.61,,,,3.02,,,547.41,,436.22
01057,2006.0,20.94,43.1,3.02,49.79,14.8,3.22,18.92,77.85,92.12,0.06,8.97,36.24,,16.02,11.94,0.0,,,,,1.62,,8.85,86.14,2.15,,,562.92,,444.65
01057,2007.0,21.51,43.46,3.01,49.76,15.44,3.08,20.27,76.65,92.17,0.05,7.57,33.23,,17.42,9.79,0.0,,,,,1.57,,11.39,91.95,1.28,,,570.06,,471.21
01057,2008.0,22.16,43.85,2.93,49.81,15.75,3.7,19.28,77.02,92.31,0.07,6.96,32.56,7.52,21.97,8.18,0.0,,,,,1.58,,14.9,92.4,1.48,,,507.4,,532.77
01057,2009.0,22.7,44.28,2.9,49.78,15.71,2.8,20.04,77.16,91.87,0.07,6.76,32.46,6.58,19.97,7.28,0.0,,,,,1.64,,16.8,92.66,1.75,,,510.59,,474.63
01057,2010.0,22.86,44.66,2.93,49.82,16.06,3.01,20.79,76.2,91.35,0.07,6.31,29.58,6.67,24.9,6.62,0.0,18.26,,,,1.69,,20.51,88.56,1.33,5.83,,521.06,1210.42,521.1
