county,year,Arbeitslosenquote_inkar,Zuzugsrate_inkar,Fortzugsrate_inkar,Haushaltseinkommen_inkar,Asylbewerber_inkar
9774,2011,2.83,38.07,38.33,1851.78,0.89
9774,2012,2.81,39.9,38.29,1797.95,0.89
9774,2013,3,43.49,36.92,1818.98,1.75
9774,2014,2.86,47.9,38.14,1843.01,3.68
9774,2015,2.67,52.93,41.32,1852.47,5.97
9774,2016,2.48,45.69,40.35,1953.96,4.83
9774,2017,2.21,48.59,40.04,2011.97,4.14
9774,2018,1.87,51.2,41.23,2066.18,3.79
9774,2019,1.94,53.44,43.25,2100.03,3.74
9774,2020,2.67,44.75,40.73,,3.22
9774,1995,,44.69,34.25,,
9774,1996,,37.82,34.02,,
9774,1997,,34.05,33.26,,
9775,1998,7.03,43.6,42.68,,
9775,1999,6.44,43.33,39.86,,
9775,2000,5.23,41.74,38.66,1357.91,
9775,2001,5.15,43.98,36.54,1431.01,
9775,2002,5.78,41.65,35.54,1434.9,
9775,2003,6.55,41.86,37.58,1477.33,
9775,2004,6.57,41.76,40.23,1519.15,
9775,2005,7.2,41.5,42.23,1548.9,
9775,2006,6.01,40.11,39.96,1588.87,
9775,2007,4.23,43.72,40.21,1623.99,
9775,2008,2.95,45.62,41.71,1670.06,
9775,2009,4.35,44.15,41.1,1644.79,
9775,2010,3.92,44.25,42.7,1706.53,0.36
9775,2011,3.11,50.78,45.84,1791.93,0.44
9775,2012,3.08,52.4,46.46,1802.11,0.76
9775,2013,3.4,57.58,49.16,1810.71,1.7
9775,2014,3.11,59.22,52.37,1867.47,3.69
9775,2015,2.75,66.52,51.97,1888.81,7.57
9775,2016,2.52,60.94,60.32,1951.41,6.31
9775,2017,2.3,62.11,53.71,2010,4.96
9775,2018,2.08,65.15,54.86,2066.53,3.89
9775,2019,2.19,65.54,60.02,2118.45,3.95
9775,2020,3.24,56.04,52.02,,2.87
9775,1995,,59.26,55.39,,
9775,1996,,52.51,52.1,,
9775,1997,,46.14,47.46,,
9776,1998,5.02,43.29,39.56,,
9776,1999,4.64,41.76,39.51,,
9776,2000,3.72,44.67,39.47,1378.55,
9776,2001,3.38,46.51,36.07,1432.42,
9776,2002,3.96,43.81,37.27,1437.25,
9776,2003,4.53,44.23,36.61,1484.81,
9776,2004,4.47,42.56,38.04,1532.35,
9776,2005,5.08,47.71,38.31,1570.93,
9776,2006,4.47,47.32,41.83,1622.4,
9776,2007,3.87,48.44,41.15,1660.15,
9776,2008,3,47.53,45.91,1688.34,
9776,2009,3.95,43.83,42.9,1646.72,
9776,2010,3.54,44.44,41.9,1684.54,1.54
9776,2011,2.73,53.81,48.78,1786.67,1.72
9776,2012,2.7,54.82,49.27,1887.3,1.5
9776,2013,3,55,48.58,1913.5,1.91
9776,2014,2.92,60.7,53.25,1956.51,3.99
9776,2015,2.82,68.99,53.9,2039.63,16.72
9776,2016,2.69,61.25,58.15,2133.02,7.1
9776,2017,2.43,58.28,53.05,2171.45,5
9776,2018,2.36,60.1,51.19,2230.41,4.2
9776,2019,2.35,57.84,51.61,2279.93,4.05
9776,2020,3.23,52.26,47.09,,3.9
9776,1995,,42.28,37.67,,
9776,1996,,41.51,37.15,,
9776,1997,,41.11,37.58,,
9777,1998,5.12,39.46,33.42,,
9777,1999,4.58,42.71,33.97,,
9777,2000,3.71,44.15,37.71,1260.9,
9777,2001,3.65,44.63,38.45,1333.53,
9777,2002,4.14,43.94,38.43,1335.39,
9777,2003,5.11,42.97,38.06,1375.43,
9777,2004,5.37,39.67,36.66,1430.54,
9777,2005,5.38,40.48,35.94,1460.04,
9777,2006,4.52,36.77,37.35,1511.07,
9777,2007,3.5,38.52,38.14,1571.5,
9777,2008,2.84,38.77,40.43,1622.33,
9777,2009,3.8,38.22,36.54,1585.79,
9777,2010,3.6,37.31,37,1647.91,0.28
9777,2011,2.92,41.46,38.65,1733.97,0.52
9777,2012,2.61,44.09,38.73,1785.85,0.77
9777,2013,2.7,45.15,38.26,1823.04,1.72
9777,2014,2.78,51.38,42.44,1853.83,3.77
9777,2015,2.77,56.55,42.59,1869.32,11.27
9777,2016,2.74,48.75,45.44,1888.62,4.72
9777,2017,2.41,48.84,41.53,1997.15,3
9777,2018,2.21,50.06,42.87,2048.87,2.82
9777,2019,2.16,50.12,42.77,2097.91,3.01
9777,2020,2.89,44.32,38.56,,2.64
9777,1995,,46.96,42.48,,
9777,1996,,39.43,37.69,,
9777,1997,,38.95,33.1,,
9778,1998,5.2,35.28,33.68,,
9778,1999,4.38,36.25,31.25,,
9778,2000,3.61,36.56,30.37,1347.67,
9778,2001,3.6,35.9,28.44,1413.07,
9778,2002,4.51,33.07,29.86,1402.85,
9778,2003,5.37,34.19,29.87,1460.02,
9778,2004,5.3,31.65,30.61,1524.09,
9778,2005,5.4,32.41,32.77,1569.36,
9778,2006,4.58,34.03,33.1,1624.04,
9778,2007,3.08,33.94,31.19,1672.32,
9778,2008,2.28,35.05,35.52,1719.7,
9778,2009,3.26,34.94,35.68,1685.26,
9778,2010,2.88,35.46,33.01,1748.61,0.01
9778,2011,2.13,40.29,36.15,1833.51,0.01
9778,2012,2.01,45.71,37.64,1881.16,0.92
9778,2013,2.1,46.95,37.87,1927.92,1.43
9778,2014,2.21,51.85,41.45,1977.08,3.82
9778,2015,2.23,59.64,45.74,2035.76,8.69
9778,2016,2.18,52.66,47.14,2029.87,6.55
9778,2017,1.91,55,43.61,2070.01,5.38
9778,2018,1.8,56.42,45.01,2117.57,5.08
9778,2019,1.81,57.04,47.61,2164.86,5.24
9778,2020,2.44,51.67,44.74,,4.52
9778,1995,,43.53,35.7,,
9778,1996,,38.88,34.08,,
9778,1997,,36.01,33.59,,
9779,1998,5.13,27.87,26.51,,
9779,1999,4.58,26.31,24.59,,
9779,2000,3.92,29.48,25.1,1284.25,
9779,2001,3.9,30.05,26.61,1356.72,
9779,2002,3.8,29.82,25.72,1368.85,
9779,2003,4.52,28.74,25.28,1439.39,
9779,2004,4.48,25.13,26.2,1522.39,
9779,2005,5.46,24.88,25.53,1532.33,
9779,2006,4.91,22.55,26.34,1566.08,
9779,2007,3.63,25.43,26.81,1596.92,
9779,2008,2.48,26.73,29.35,1658.09,
9779,2009,3.02,27.2,28.92,1641.01,
9779,2010,2.97,26.8,27.64,1716.31,0.65
9779,2011,2.3,32.97,29.02,1809.8,0.69
9779,2012,2.02,38.28,29.9,1870.25,0.95
9779,2013,2.1,40.4,35.61,1848.17,1.99
9779,2014,2.07,45.24,38.33,1909.42,4.17
9779,2015,2.07,49.27,39.42,1942.95,14.88
9779,2016,2.16,55.47,46.2,1994.84,10.12
9779,2017,1.92,57.33,51.07,2032.84,8.07
9779,2018,1.65,59.02,53.93,2096.95,8.1
9779,2019,1.57,61.76,59.2,2161.27,4.74
9779,2020,2.17,45.36,39.79,,3.35
9779,1995,,33.24,27.38,,
9779,1996,,30.72,26.73,,
9779,1997,,27.39,27.41,,
9780,1998,5.87,43.98,40.67,,
9780,1999,5.27,42.89,39.08,,
9780,2000,4.27,43.43,39.57,1315.26,
9780,2001,4.32,45.36,39.49,1402.36,
9780,2002,4.87,44.79,40.23,1384.19,
9780,2003,5.68,43.61,39.21,1425.38,
9780,2004,5.66,40.54,36.4,1460.29,
9780,2005,5.99,42.06,37.47,1494.55,
9780,2006,5.1,39.93,39.1,1546.02,
9780,2007,4.01,39.19,36.41,1590.56,
9780,2008,3.17,39.74,39.12,1648.55,
9780,2009,3.73,38.21,38.29,1633.06,
9780,2010,3.66,38.47,38.08,1705.52,0.18
9780,2011,3.09,41.8,39.35,1801.07,0.18
9780,2012,3,45.65,39.17,1832.59,0.62
9780,2013,3.1,47.04,38.24,1834.13,1.63
9780,2014,3.09,47.95,43.44,1854.28,2.65
9780,2015,2.81,55.39,42.65,1887.29,6.98
9780,2016,2.79,50.11,46.09,1960.67,6.19
9780,2017,2.63,48.39,42.22,2054.45,3.97
9780,2018,2.31,49.29,42.85,2116.53,3.65
9780,2019,2.16,50.21,44.84,2164.73,3.8
9780,2020,2.75,46.34,42.35,,3.55
9780,1995,,53.9,51.16,,
9780,1996,,47.94,46.02,,
9780,1997,,42.41,42.85,,
10041,1998,14.19,33.21,36.42,,
10041,1999,13.38,34.02,34.41,,
10041,2000,12.39,32.31,31.35,1186.21,
10041,2001,11.5,33.64,31.74,1239.04,
10041,2002,11.56,34.45,31.83,1233.66,
10041,2003,12.12,32.57,32.06,1252.38,
10041,2004,11.25,34.18,37.7,1303.45,
10041,2005,13.45,33.62,36.69,1336.69,
10041,2006,12.71,32.94,34.87,1349.44,
10041,2007,11.52,33.85,36.95,1374.31,
10041,2008,10.52,38.12,35.9,1401.24,
10041,2009,10.37,37.34,38.74,1391.16,
10041,2010,10.04,37.55,36.06,1422.02,0.91
10041,2011,9.34,40.25,37.89,1482.52,1.01
10041,2012,9.03,42.14,38.74,1493.06,1
10041,2013,9.7,43.25,40.09,1499.82,1.18
10041,2014,9.76,46.51,43.49,1523.73,2.29
10041,2015,10.08,53.01,42.02,1552.3,3.15
10041,2016,9.95,58.96,42.63,1579.87,1.29
10041,2017,9.28,48.81,42.57,1618.89,0.85
10041,2018,8.62,46.64,43.79,1661.7,0.69
10041,2019,8.79,47.67,45.9,1705.6,0.66
10041,2020,10.26,41.83,40.36,,1.02
10041,1995,,33.78,33.4,,
10041,1996,,38.49,35.42,,
10041,1997,,33.87,36.27,,
10042,1998,10.45,30.38,28.61,,
10042,1999,9.15,28.99,27.62,,
10042,2000,8.14,29.33,26.12,1154.06,
10042,2001,7.26,30.17,25.63,1234.52,
10042,2002,6.97,30.38,26.5,1224.73,
10042,2003,7.54,31.47,28.05,1255.23,
10042,2004,7.43,29.74,25.48,1358.21,
10042,2005,8.41,29.36,26.64,1323.5,
10042,2006,7.83,29.93,28.4,1280.58,
10042,2007,6.52,33.21,28.21,1263.88,
10042,2008,5.21,33.89,31.49,1285.27,
10042,2009,5.72,33.5,33.3,1281.6,
10042,2010,5.73,33.27,32.1,1313.62,0.13
10042,2011,4.93,35.5,33.93,1367.36,0.12
10042,2012,4.87,37.32,33.95,1381.33,0.11
10042,2013,5.1,36.8,35.01,1421.6,0.24
10042,2014,5.21,42.4,38.62,1453.19,1.24
10042,2015,5.19,55.26,39.13,1485.13,19.72
10042,2016,5.61,52.57,39.95,1528.61,0.76
10042,2017,4.72,44.56,41.74,1568.41,0.31
10042,2018,4.21,41.6,38.81,1617.45,0.15
10042,2019,4.23,43.18,37.97,1666.65,0.17
10042,2020,4.78,42.8,35.12,,0.58
10042,1995,,34.59,28.18,,
10042,1996,,32.79,29.76,,
10042,1997,,31.86,29.77,,
10043,1998,11.27,26.29,29.11,,
10043,1999,10.66,30.01,29.98,,
10043,2000,9.54,27.91,27.86,1170.88,
10043,2001,8.96,27.63,27.69,1237.41,
10043,2002,9.69,28.79,26.74,1234.36,
10043,2003,9.99,27.83,27.52,1246.68,
10043,2004,9.85,28.7,30.06,1280.36,
10043,2005,11.34,27.54,29.57,1305.61,
10043,2006,10.12,25.93,28.59,1317.63,
10043,2007,8.62,28.28,30.34,1336.86,
10043,2008,7.07,29.01,33.26,1376.92,
10043,2009,7.87,29.66,32.91,1386.47,
10043,2010,7.93,27.98,30.85,1432.85,0.34
10043,2011,6.98,30.7,31.22,1495.3,0.49
10043,2012,7.3,32.42,32.21,1509.4,0.48
10043,2013,8,35.09,34.7,1525.24,0.72
10043,2014,8.18,39.75,35.5,1556.92,1.62
10043,2015,8.16,48.55,35.91,1581.48,9.95
10043,2016,8.4,53.01,40.68,1617.39,1.1
10043,2017,7.63,42.65,42.24,1662.94,0.7
10043,2018,6.76,42.62,43.21,1720.22,0.6
10043,2019,6.74,41.69,40.9,1773.4,0.43
10043,2020,7.85,41.2,36.55,,0.88
10043,1995,,33.47,30.01,,
10043,1996,,31.97,29.21,,
10043,1997,,28.33,29.11,,
10044,1998,11.19,31.58,41.96,,
10044,1999,10.4,34.3,31.22,,
10044,2000,9.53,30.8,32.04,1173.34,
10044,2001,8.43,31.18,28.32,1229.85,
10044,2002,7.8,32.01,27.56,1223,
10044,2003,8.09,31.12,26.98,1236.68,
10044,2004,7.75,28.37,26.97,1279.47,
10044,2005,9.12,25.93,26.26,1309.13,
10044,2006,8.62,24.55,26.82,1322.49,
10044,2007,7,25.68,27.29,1346.37,
10044,2008,6.08,26.78,29.15,1379.88,
10044,2009,6.57,26.98,30.39,1384.58,
10044,2010,6.25,27.51,28.54,1431.76,0.22
10044,2011,5.58,30.38,29.84,1518.37,0.2
10044,2012,5.82,32.21,31.54,1552.34,0.29
10044,2013,6.6,36.36,33.84,1579.1,0.57
10044,2014,6.09,44.57,41.9,1605.02,1.54
10044,2015,5.65,80.84,68.51,1640.46,4.84
10044,2016,5.34,68.68,59.5,1690.58,1.28
10044,2017,5.24,40.51,39.88,1727.5,0.98
10044,2018,4.71,39.74,36.45,1783.8,5.61
10044,2019,4.76,38.21,36.92,1839.73,4.55
10044,2020,5.63,36.83,34.45,,4.85
10044,1995,,34.59,32.45,,
10044,1996,,31.2,29.43,,
10044,1997,,32.59,31.2,,
10045,1998,9.27,35.79,33.13,,
10045,1999,8.77,37.52,34.82,,
10045,2000,7.8,35.37,34.38,1260.95,
10045,2001,7.14,35.07,35.17,1322.62,
10045,2002,7.62,33.9,32.76,1316.11,
10045,2003,8.13,31.59,31.27,1335.85,
10045,2004,8.2,31.29,32.45,1384.26,
10045,2005,9.41,32.59,33.12,1422.64,
10045,2006,8.19,29.69,32.06,1437.98,
10045,2007,6.56,30.38,32.42,1472.52,
10045,2008,5.39,31.64,34.4,1516.26,
10045,2009,6.55,33.12,34.91,1514.62,
10045,2010,6.31,34.85,33.17,1557.75,0.43
10045,2011,5.35,36.18,35.03,1653.52,0.34
10045,2012,5.52,36.9,36.98,1672.98,0.32
10045,2013,6,41.5,37.77,1706.59,0.44
10045,2014,5.71,43.22,40.38,1751.25,1.63
10045,2015,5.43,52.56,39.8,1774.07,343.43
10045,2016,5.7,54.85,40.41,1823.95,1.02
10045,2017,5.27,42.73,41.61,1908.54,0.4
10045,2018,4.96,42.84,41.94,1972.17,0.3
10045,2019,4.79,43.92,40.09,2032.83,0.27
10045,2020,5.5,40.82,38.01,,0.71
10045,1995,,36.49,32.96,,
10045,1996,,34.01,34.53,,
10045,1997,,33.91,34.44,,
10046,1998,7.77,25.75,26.53,,
10046,1999,7.31,24.7,24.51,,
10046,2000,6.45,25.59,23.97,1438.4,
10046,2001,5.89,24.82,23.16,1620.49,
10046,2002,6.27,27.12,24.34,1562.23,
10046,2003,6.84,24.59,23.23,1616.32,
10046,2004,6.98,25.6,23.31,1708.2,
10046,2005,7.88,23.48,24.59,1720.91,
10046,2006,6.92,20.77,24.62,1697.28,
10046,2007,5.3,24.49,25.29,1683.66,
10046,2008,4.27,23.5,27.7,1749.83,
10046,2009,4.87,24.34,26.69,1799.69,
10046,2010,4.81,24.16,24.99,1853.62,0.35
10046,2011,3.96,24.92,26.21,1929.95,0.32
10046,2012,3.84,27.83,28.48,1981.37,0.28
10046,2013,4.2,29.82,29.82,1921.66,0.55
10046,2014,3.99,31.46,29.07,1634.31,1.5
10046,2015,3.82,42.34,28.79,1661.64,9.13
10046,2016,3.89,43.47,32.67,1753.95,0.92
10046,2017,3.54,32.53,32.81,1788.52,0.6
10046,2018,3.19,33.32,31.75,1855.88,0.57
10046,2019,3.27,33.97,32.31,1917.37,0.34
10046,2020,3.82,31.55,30.07,,1.39
10046,1995,,32.47,24.85,,
10046,1996,,26.83,24.39,,
10046,1997,,25.9,26.69,,
11000,1998,16.1,34.81,41.08,,
11000,1999,15.88,36.16,38.23,,
11000,2000,15.79,36.41,36.67,1232.53,
11000,2001,16.07,36.99,33.9,1255.39,
11000,2002,16.94,36.28,33.72,1244.25,
11000,2003,18.09,34.28,34.13,1237.93,
11000,2004,17.62,34.02,33.53,1276.05,
11000,2005,18.96,34.48,31.48,1281.55,
11000,2006,17.46,34.93,31.79,1316.54,
11000,2007,15.51,37.16,33.65,1323.9,
11000,2008,13.87,38.65,34.19,1353.19,
11000,2009,14.04,41.78,38.73,1373.46,
11000,2010,13.56,42.7,37.84,1382.09,3.3
11000,2011,13.28,47.76,35.91,1483.86,3.63
11000,2012,12.29,48.76,36.52,1496.42,4.04
11000,2013,11.7,49.52,37.28,1512.75,5.05
11000,2014,11.12,50.31,39.62,1526.39,7.09
11000,2015,10.66,51.93,40.25,1574.87,0.28
11000,2016,9.77,58.1,47.37,1604.78,11.54
11000,2017,8.96,49.3,40.02,1674.32,7.08
11000,2018,8.14,49.41,41.34,1719.35,6.89
11000,2019,7.82,50.35,44.02,1771.28,6.92
11000,2020,9.69,39.01,39.54,,
11000,1995,,35.53,32.65,,
11000,1996,,33.93,35.22,,
11000,1997,,32.87,40.73,,
12051,1998,20.05,27.57,46.8,,
12051,1999,21.03,28.91,43.44,,
12051,2000,21.12,30.11,43.58,1062.76,
12051,2001,20.53,32.62,42.51,1096.98,
12051,2002,21.51,35.11,44.55,1120.97,
12051,2003,22.17,32.34,37.16,1127.94,
12051,2004,21.09,35.13,39.41,1141.33,
12051,2005,21.29,34.59,39.9,1151.38,
12051,2006,19.44,33.3,37.56,1177.92,
12051,2007,18.16,34.8,38.65,1196.48,
12051,2008,15.35,35.51,38.25,1227.43,
12051,2009,15.06,36.19,34.79,1261.4,
12051,2010,13.82,35.25,37.11,1261.07,1.52
12051,2011,14.04,37.94,37.08,1308.97,1.88
12051,2012,13.79,36.42,36.09,1323.42,1.73
12051,2013,12.9,39.22,36.55,1356.87,2.04
12051,2014,12.83,39.28,34.87,1379.13,3.31
12051,2015,11.97,47.35,34.85,1410.5,9.05
12051,2016,10.93,45.98,43.84,1449.66,6.27
12051,2017,9.26,45.61,36.66,1519.05,5.15
12051,2018,8.76,44.98,34.93,1565.05,4.34
12051,2019,8.13,47.48,38.42,1624.64,3.88
12051,2020,8.06,41.13,35.08,,3.54
12051,1995,,21.5,34.77,,
12051,1996,,25.9,36.7,,
12051,1997,,25.98,44.81,,
12052,1998,17.91,36.61,63.83,,
12052,1999,17.91,39.87,72.23,,
12052,2000,17.53,41.71,60.68,1085.26,
12052,2001,17.47,41.5,61.72,1131.34,
12052,2002,17.95,42.49,59.24,1161.15,
12052,2003,19.33,41.89,53.05,1182.53,
12052,2004,19.48,42.32,49.63,1193.72,
12052,2005,18.59,41.1,47.87,1203.6,
12052,2006,18.63,38.59,49.56,1230.47,
12052,2007,17.01,40.97,47.38,1246.24,
12052,2008,14.52,40.47,46.67,1281.87,
12052,2009,14.45,44.17,42.59,1314.43,
12052,2010,12.79,47.2,40,1320.51,0.69
12052,2011,13,46.31,43.12,1382.49,1.14
12052,2012,12.13,47.86,43.53,1398.83,0.73
12052,2013,11.8,46.59,45.79,1439.03,1.44
12052,2014,11.01,51.61,49.18,1485.87,3.15
12052,2015,9.95,54.53,47.51,1482.6,13.76
12052,2016,9.36,67.92,46.96,1497.46,7.08
12052,2017,8.84,56.07,44.85,1539.04,6.08
12052,2018,8.16,45.71,48.68,1610.23,5.41
12052,2019,7.6,47.01,48.32,1684.35,4.76
12052,2020,8.12,38.09,41.28,,4.41
12052,1995,,29.14,44.59,,
12052,1996,,32.3,47.77,,
12052,1997,,37.8,54.42,,
12053,1998,17.46,32.04,58.88,,
12053,1999,18.5,32.83,56.17,,
12053,2000,18.43,38.26,60.85,1025.72,
12053,2001,18.8,38.99,62.89,1057.74,
12053,2002,19.31,39.03,64.58,1087.16,
12053,2003,20.2,41.53,57.99,1095.3,
12053,2004,20.66,38.79,63.66,1117.97,
12053,2005,18.84,39.78,60.05,1136.08,
12053,2006,18.41,38.09,53.42,1166.68,
12053,2007,16.06,42.2,49.82,1183.1,
12053,2008,15.46,42.55,50.79,1210.21,
12053,2009,15.27,45.64,52.34,1236.29,
12053,2010,13.77,47.9,49.16,1233.86,2.35
12053,2011,13.78,50.51,51.23,1302.17,2.83
12053,2012,14.07,48.36,53.21,1304.54,2.07
12053,2013,14.3,49.3,52.6,1327.89,2.5
12053,2014,13.14,57.62,60.02,1354.58,4.02
12053,2015,11.25,59.6,52.19,1382.5,31.79
12053,2016,9.96,75.85,56.57,1420.61,6.72
12053,2017,8.95,67.72,61.4,1472.3,6.7
12053,2018,8.54,57.85,56.17,1531.12,6.6
12053,2019,7.91,59.13,54.89,1594.86,6.22
12053,2020,8.39,44.78,50.3,,6.05
12053,1995,,25.73,41.46,,
12053,1996,,31.41,41.7,,
12053,1997,,34.18,55.98,,
12054,1998,11.33,59.56,69.2,,
12054,1999,11.45,58.16,60.44,,
12054,2000,11.24,59.6,54.82,1135.54,
12054,2001,11.26,60.48,50.69,1181.47,
12054,2002,11.97,62.5,54.88,1216.83,
12054,2003,12.8,62.55,51.74,1239.92,
12054,2004,12.28,61.84,58.11,1291.08,
12054,2005,13.38,63.05,51.81,1309.48,
12054,2006,11.63,58.87,52.03,1354.05,
12054,2007,9.78,61.72,50.97,1380.74,
12054,2008,8.24,64.47,52.33,1411.04,
12054,2009,8.35,63.89,55.44,1438.29,
12054,2010,8.29,62.7,50.83,1440.48,0.98
12054,2011,7.84,62.33,51.86,1470.19,1.28
12054,2012,7.66,62.26,52.92,1496.51,1.15
12054,2013,7.5,62.9,52.21,1538.75,1.08
12054,2014,7.27,64.78,51.28,1573.48,2.94
12054,2015,7,69.45,49.52,1609.76,13.55
12054,2016,6.67,64.23,66.66,1695.27,6.36
12054,2017,5.96,68.16,48.1,1773.07,5.95
12054,2018,5.67,65.57,53.54,1819.08,5.21
12054,2019,5.4,63.22,51.78,1857.57,5.23
12054,2020,5.96,54.55,44.58,,5.96
12054,1995,,47.14,52.46,,
12054,1996,,54.12,61.47,,
12054,1997,,56.03,70.78,,
12060,1998,18.41,60.62,31.6,,
12060,1999,17.24,59.16,32.92,,
12060,2000,16.7,50.67,34.18,1121.43,
12060,2001,17.3,47.1,36.88,1173.18,
12060,2002,17.17,45.35,37.92,1199.38,
12060,2003,18.29,46.51,34.16,1216.72,
12060,2004,18.05,48.2,34.89,1230.91,
12060,2005,17.24,41.93,34.42,1253.01,
12060,2006,16.3,40.77,34.36,1283.35,
12060,2007,14.65,38.34,34.45,1308.49,
12060,2008,13.01,37.55,35.37,1348.45,
12060,2009,11.35,38.07,35.8,1394.65,
12060,2010,10.1,38.35,35.98,1403.81,1.04
12060,2011,10.3,40.01,36.33,1488.35,1.05
12060,2012,9.97,39.42,32.79,1497.65,1.26
12060,2013,9.4,41.08,33.96,1533.36,2.12
12060,2014,8.57,44.12,33.42,1552.45,3.53
12060,2015,7.81,49.34,31.27,1579.61,7.01
12060,2016,7.1,40.84,45.68,1633.54,6.65
12060,2017,6.35,45.37,32.86,1697.85,4.63
12060,2018,5.67,47.38,32.74,1748.1,4.71
12060,2019,5.14,52.54,34.74,1797.41,6.43
12060,2020,5.73,46.39,30.45,,7.82
12060,1995,,47.8,30.66,,
12060,1996,,54.75,30.67,,
12060,1997,,66.04,30.84,,
12061,1998,14.36,63.08,34.81,,
12061,1999,14.39,55.07,36.73,,
12061,2000,13.73,50.05,37.34,1188.25,
12061,2001,13.46,44.56,37.68,1240.94,
12061,2002,14.03,43.92,38.21,1256.8,
12061,2003,15.08,43.49,38.53,1272.64,
12061,2004,14.93,45.29,36.61,1282.61,
12061,2005,14.11,46.1,38.1,1305.39,
12061,2006,12.84,39.83,38.1,1345.88,
12061,2007,10.7,39.17,37.14,1376.02,
12061,2008,8.98,39.68,38.17,1414.98,
12061,2009,8.5,41.92,37.88,1446.69,
12061,2010,8.01,40.44,37.29,1450.47,1.24
12061,2011,7.58,42.2,39.9,1517.36,1.42
12061,2012,7.16,41.14,36.31,1529.21,1.85
12061,2013,7.2,42.76,36.16,1560.89,2.34
12061,2014,6.82,45.58,35.02,1599.08,3.74
12061,2015,6.01,54.96,35.68,1611.34,10.81
12061,2016,5.58,48.48,50.1,1675.03,7.03
12061,2017,4.73,49.85,38.66,1750.7,5.15
12061,2018,4.12,52.12,37.93,1797.63,6.39
12061,2019,3.7,53.91,39.93,1852.65,6.53
12061,2020,4.23,51.99,32.55,,5.89
12061,1995,,51.81,30.13,,
12061,1996,,56.49,32.18,,
12061,1997,,57.68,32.62,,
12062,1998,20.73,19.53,21.21,,
12062,1999,20.75,19.72,28.18,,
12062,2000,19.97,18.94,27.36,1027.52,
12062,2001,20.89,17.86,28.93,1071.08,
12062,2002,20.71,18.94,28.27,1086.98,
12062,2003,22.7,19.06,26.32,1105.25,
12062,2004,22.67,18.81,26.35,1126.52,
12062,2005,22.24,17.32,28.01,1149.24,
12062,2006,22.1,17.04,30.05,1175.35,
12062,2007,19.7,16.74,30.24,1211.04,
12062,2008,17.34,16.72,28.57,1246.76,
12062,2009,15.92,17.35,27.6,1267.9,
12062,2010,13.82,18.9,25.53,1283.88,1.06
12062,2011,13.75,19.47,27.42,1340.46,1.33
12062,2012,13.06,20.1,26.85,1351.34,1.26
12062,2013,12.5,19.77,25.38,1399.72,1.67
12062,2014,11.43,21.1,24.78,1430.48,2.85
12062,2015,10.5,29.27,26.05,1439.59,18.83
12062,2016,9.44,41.97,28,1481.51,5.34
12062,2017,8.12,36.84,37.39,1560.97,4.9
12062,2018,6.98,38.28,37.33,1610.01,4.47
12062,2019,6.04,38.55,38.07,1691.19,4.58
12062,2020,6.62,32.3,30.67,,4.01
12062,1995,,17.56,18.32,,
12062,1996,,20.69,18.4,,
12062,1997,,19.41,19.21,,
12063,1998,18.01,59.81,29.33,,
12063,1999,17.25,60.53,31.94,,
12063,2000,16.39,55.92,33.11,1127.82,
12063,2001,17.2,48.24,33.74,1175.9,
12063,2002,18.06,46.06,36.12,1181.8,
12063,2003,19.23,44.21,37.95,1197.8,
12063,2004,18.84,42.01,35.57,1214.04,
12063,2005,17.99,41.01,33.06,1241.58,
12063,2006,16.04,36.62,31.92,1288.77,
12063,2007,13.19,34.93,32.83,1327.4,
12063,2008,11.87,34.9,33.95,1361.24,
12063,2009,11.17,35.48,33.76,1398.95,
12063,2010,9.78,34.14,31.72,1410.07,0.7
12063,2011,9.24,36.91,31.87,1473.59,1
12063,2012,9.02,37.52,31.97,1483.83,1.15
12063,2013,9.3,38.92,31.15,1520.09,1.62
12063,2014,8.53,44.14,31.55,1552.38,3.1
12063,2015,7.73,52.14,30.72,1566.74,16.8
12063,2016,7.4,43.41,47.56,1610.81,6.13
12063,2017,6.35,45.67,35.72,1690.22,5.11
12063,2018,5.51,46.81,34.63,1737.79,4.8
12063,2019,5.16,45.98,34.91,1800.51,5.05
12063,2020,5.72,44.75,30.03,,4.8
12063,1995,,45.09,25.15,,
12063,1996,,52.04,29.47,,
12063,1997,,56.54,28.16,,
12064,1998,16.12,57.34,31.46,,
12064,1999,16.86,55.32,32.94,,
12064,2000,16.69,48.11,35.72,1121.25,
12064,2001,17.31,46.38,35.29,1171.92,
12064,2002,17.99,43.5,34.93,1182.75,
12064,2003,19.63,43.69,35.06,1191.26,
12064,2004,19.67,41.45,36.24,1215.47,
12064,2005,18.29,38.73,35.69,1234.64,
12064,2006,17.09,37.26,34.57,1263.69,
12064,2007,14.78,37.66,36.23,1285.98,
12064,2008,13.01,37.86,37.37,1326.67,
12064,2009,12.66,35.29,37.04,1361.96,
12064,2010,11.53,36.31,36.19,1378.55,1.09
12064,2011,11.03,36.22,36.67,1444.48,1.22
12064,2012,10.13,36.95,34.5,1457.76,1.57
12064,2013,9.8,40.21,32.05,1500.13,1.97
12064,2014,9.06,39.61,32.09,1531.23,4.29
12064,2015,8.64,46.85,30,1550.67,4.58
12064,2016,7.76,37.5,45.3,1622.24,5.24
12064,2017,6.59,40.78,30.02,1693.98,4.87
12064,2018,6.1,41.99,29.83,1741.91,5.79
12064,2019,5.43,42.97,30.7,1806.14,6.7
