ags,year,pct_no_hauptschulabschluss
07232,2024,9.6
08211,2006,9
08211,2007,7.3
08211,2008,5.2
08211,2009,7.9
08211,2010,4.4
08211,2011,3.8
08211,2012,3.3
08211,2013,4.9
08211,2014,4.1
08211,2015,4.5
08211,2016,7.7
08211,2017,4.8
08211,2018,6.2
08211,2019,7.3
08211,2020,4.7
08211,2021,4.1
08211,2022,6.3
08211,2023,5.9
08211,2024,7
06436,2006,8.3
06436,2008,5.3
06436,2009,7.3
06436,2010,4.4
06436,2011,4.2
06436,2012,3.7
06436,2013,2.9
06436,2014,3.7
06436,2015,4.9
06436,2016,4.1
06436,2017,5.4
06436,2018,5.6
06436,2019,3.6
06436,2020,3.5
06436,2021,4.8
06436,2022,6.1
06436,2023,4
06436,2024,4.8
07315,2006,3.4
07315,2007,3.8
07315,2008,3.7
07315,2009,3.6
07315,2010,2.6
07315,2011,2.5
07315,2012,1.5
07315,2013,1.8
07315,2014,2.1
07315,2015,3
07315,2016,1.2
07315,2017,2.6
07315,2018,3.1
07315,2019,3.8
07315,2020,2.1
07315,2021,3.5
07315,2022,4
07315,2023,4.1
07315,2024,4.5
09478,2006,10.5
09478,2007,5.8
09478,2008,7
09478,2009,5.8
09478,2010,4.9
09478,2011,4.3
09478,2012,5.3
09478,2013,5.6
09478,2014,4.6
09478,2015,4.8
09478,2016,4.3
09478,2017,5.7
09478,2018,7.2
09478,2019,7
09478,2020,8.5
09478,2021,5.7
09478,2022,8.3
09478,2023,4.5
09478,2024,8.8
08317,2006,5.9
08317,2007,4.9
08317,2008,5
08317,2009,4.8
08317,2010,4.6
08317,2011,3.9
08317,2012,3.6
08317,2013,4.1
08317,2014,4.3
08317,2015,4.3
08317,2016,3.4
08317,2017,4.6
08317,2018,4.7
08317,2019,5.1
08317,2020,5.2
08317,2021,5.9
08317,2022,6.7
08317,2023,5.9
08435,2006,7
08435,2007,7.3
08435,2008,6.2
08435,2009,6
08435,2010,6
08435,2011,5.4
08435,2012,5.3
08435,2013,6
08435,2014,4.6
08435,2015,6.2
08435,2016,7
08435,2017,9.1
08435,2018,8.1
08435,2019,8.1
08435,2020,9.3
08435,2021,8.6
08435,2022,8.2
08435,2023,6.5
03401,2006,10.4
03401,2007,9.4
03401,2008,8
03401,2009,6.9
03401,2010,6.6
03401,2011,7.2
03401,2012,6.5
03401,2013,6.8
03401,2014,6.3
03401,2015,6.5
03401,2016,5.5
03401,2017,9.9
03401,2018,8.8
03401,2019,13.2
03401,2020,7.8
03401,2021,5.9
03401,2022,6.2
03401,2023,5.8
03401,2024,11.5
06533,2006,6.6
06533,2008,7.1
06533,2009,4.4
06533,2010,4.8
06533,2011,4.6
06533,2012,4.2
06533,2013,3.6
06533,2014,4.9
06533,2015,3.6
06533,2016,3.6
06533,2017,5.2
06533,2018,5
06533,2019,5.7
06533,2020,4.3
06533,2021,5.5
06533,2022,6.6
06533,2023,7.4
06533,2024,5.3
07132,2006,7.8
07132,2007,7.9
07132,2008,6.5
07132,2009,8.8
07132,2010,6.6
07132,2011,5.5
07132,2012,4.8
07132,2013,3.9
07132,2014,4.4
07132,2015,5
07132,2016,6.2
07132,2017,5.9
07132,2018,7.3
07132,2019,7
07132,2020,7.4
07132,2021,9.6
07132,2022,8.7
07132,2023,8.5
07132,2024,8
09171,2006,6.2
09171,2007,5.2
09171,2008,3.6
09171,2009,3.5
09171,2010,4.1
09171,2011,3.2
09171,2012,3.1
09171,2013,3.2
09171,2014,4
09171,2015,3.7
09171,2016,5.5
09171,2017,6.1
09171,2018,4.9
09171,2019,3.9
09171,2020,4.5
09171,2021,4.5
09171,2022,4.8
09171,2023,4.3
09171,2024,4
03456,2006,11
03456,2007,7.6
03456,2008,6.8
03456,2009,8.1
03456,2010,9.8
03456,2011,5.5
03456,2012,6.8
03456,2013,6.9
03456,2014,5.6
03456,2015,7.6
03456,2016,5.9
03456,2017,5.9
03456,2018,6
03456,2019,6.8
03456,2020,10
03456,2021,7.1
03456,2022,8
03456,2023,10.6
03456,2024,11.1
05362,2006,5.5
05362,2007,6.5
05362,2008,4.9
05362,2009,6
05362,2010,5.1
05362,2011,5.2
05362,2012,5.4
05362,2013,3.4
05362,2014,5.2
05362,2015,3.6
05362,2016,5
05362,2017,4.7
05362,2018,5
05362,2019,4.7
05362,2020,3.8
05362,2021,3.4
05362,2022,5.2
05362,2023,4.6
05362,2024,5.1
03353,2006,6.5
03353,2007,5.8
03353,2008,6.4
03353,2009,4.3
03353,2010,4.8
03353,2011,3.6
03353,2012,3.7
03353,2013,2.9
03353,2014,2.7
03353,2015,2.3
03353,2016,2.7
03353,2017,3.8
03353,2018,3.4
03353,2019,5.1
03353,2020,6
03353,2021,4.3
03353,2022,4
03353,2023,4
03353,2024,4.8
09262,2006,8.6
09262,2007,5.9
09262,2008,7.4
09262,2009,5.2
09262,2010,5.4
09262,2011,5.4
09262,2012,4.1
09262,2013,3.7
09262,2014,4.5
09262,2015,5.9
09262,2016,6.3
09262,2017,5.3
09262,2018,6
09262,2019,7.2
09262,2020,4.6
09262,2021,5.4
09262,2022,5.1
09262,2023,8.2
09262,2024,6.2
09574,2006,10.5
09574,2007,10.8
09574,2008,9.5
09574,2009,8.9
09574,2010,7.3
09574,2011,6.2
09574,2012,7.4
09574,2013,6.4
09574,2014,7.8
09574,2015,7.7
09574,2016,9.2
09574,2017,6.6
09574,2018,6.2
09574,2019,8.3
09574,2020,9
09574,2021,6.1
09574,2022,6.9
09574,2023,7.5
09574,2024,7.5
06535,2006,6.4
06535,2008,4.8
06535,2009,6.9
06535,2010,4.5
06535,2011,5.5
06535,2012,3.4
06535,2013,3.9
06535,2014,4.2
06535,2015,3.5
06535,2016,5.8
06535,2017,6.4
06535,2018,5.3
06535,2019,5.6
06535,2020,4.5
06535,2021,7.8
06535,2022,7.6
06535,2023,6.5
06535,2024,6
03453,2006,8.8
03453,2007,7.8
03453,2008,7.7
03453,2009,6.1
03453,2010,5.4
03453,2011,5.5
03453,2012,6.1
03453,2013,4.8
03453,2014,4.3
03453,2015,4.1
03453,2016,4.2
03453,2017,6.2
03453,2018,5.9
03453,2019,9.7
03453,2020,8.8
03453,2021,5.3
03453,2022,8.7
03453,2023,8.3
03453,2024,11.2
05354,2006,7.1
05354,2007,6.4
05354,2008,5.6
05316,2006,4.8
05316,2007,5
05316,2008,4.7
05316,2009,3.4
05316,2010,4.8
05316,2011,2.4
05316,2012,2.8
05316,2013,5.7
05316,2014,3.7
05316,2015,3.6
05316,2016,3.3
05316,2017,3.8
05316,2018,5.3
05316,2019,4.9
05316,2020,3.8
05316,2021,4
05316,2022,6.3
05316,2023,4.3
05316,2024,4.9
09774,2006,10.3
09774,2007,8.4
09774,2008,7.9
09774,2009,9.5
09774,2010,9.5
09774,2011,5.9
09774,2012,7.9
09774,2013,7.2
09774,2014,7.4
09774,2015,6.8
09774,2016,6.7
09774,2017,6.6
09774,2018,7.3
09774,2019,8
09774,2020,7.2
09774,2021,7.2
09774,2022,8.2
09774,2023,9.1
09774,2024,9
09275,2006,7.6
09275,2007,7.1
09275,2008,6.6
09275,2009,4.7
09275,2010,4.5
09275,2011,4.2
09275,2012,4.1
09275,2013,3.4
09275,2014,3.1
09275,2015,4
09275,2016,4.7
09275,2017,5.4
09275,2018,6.1
09275,2019,5.6
09275,2020,3.5
09275,2021,4.7
09275,2022,5.1
09275,2023,4.9
09275,2024,3.9
09271,2006,7.2
09271,2007,5.3
09271,2008,6.7
09271,2009,5.6
09271,2010,6
09271,2011,3.1
09271,2012,4.9
09271,2013,3.6
09271,2014,3.6
09271,2015,4.2
09271,2016,6.2
09271,2017,7.4
09271,2018,4
09271,2019,5
09271,2020,4.6
09271,2021,4.9
09271,2022,4
09271,2023,3.8
09271,2024,5.1
01003,2006,12.2
01003,2007,10.7
01003,2008,9.8
01003,2009,7.7
01003,2010,8.7
01003,2011,9.7
01003,2012,9.6
01003,2013,8.6
01003,2014,11.5
01003,2015,9.6
01003,2016,7.5
01003,2017,11.1
01003,2018,10
01003,2019,11.8
01003,2020,10.4
01003,2021,8.3
01003,2022,11.3
01003,2023,11.1
01003,2024,14.1
08315,2006,5
08315,2007,4.8
08315,2008,3.3
08315,2009,3.5
08315,2010,4.1
08315,2011,3.3
08315,2012,3.5
08315,2013,3.7
08315,2014,2.9
08315,2015,4
08315,2016,4
08315,2017,6.9
08315,2018,4.9
08315,2019,4.6
08315,2020,4.4
08315,2021,4.2
08315,2022,4.3
08315,2023,4.2
08315,2024,7.3
08421,2006,7.5
08421,2007,6.3
08421,2008,5.9
08421,2009,4.9
08421,2010,3.4
08421,2011,5.2
08421,2012,3.4
08421,2013,4.7
08421,2014,5
08421,2015,7.3
08421,2016,4.7
08421,2017,8
08421,2018,6.5
08421,2019,4.7
08421,2020,4.5
08421,2021,6.5
08421,2022,7.3
08421,2023,9.9
08421,2024,9.7
08212,2006,7.3
08212,2007,5.5
08212,2008,5.2
08212,2009,5.8
08212,2010,6.7
08212,2011,7.1
08212,2012,5.5
08212,2013,5.9
08212,2014,7.3
08212,2015,6.7
08212,2016,5.4
08212,2017,8
08212,2018,6.8
08212,2019,5.9
08212,2020,7.1
08212,2021,6.3
08212,2022,6.5
08212,2023,6.5
05758,2006,5.7
05758,2007,6.4
05758,2008,5.3
05758,2009,5.5
05758,2010,4.9
05758,2011,4.8
05758,2012,4.4
05758,2013,3.9
05758,2014,4.1
05758,2015,4.2
05758,2016,3.7
05758,2017,4
05758,2018,4.4
05758,2019,4.2
05758,2020,3.6
05758,2021,5
05758,2022,4.8
05758,2023,4.7
05758,2024,7.4
05970,2006,4
05970,2007,5
05970,2008,4.7
05970,2009,4.2
05970,2010,4.1
05970,2011,3.8
05970,2012,3.5
05970,2013,3.2
05970,2014,3.4
05970,2015,4.8
05970,2016,4.5
05970,2017,4.1
05970,2018,4.7
05970,2019,4.5
05970,2020,4.1
05970,2021,4.9
05970,2022,4.6
05970,2023,6.2
05970,2024,5.1
07332,2006,7.9
07332,2007,7.5
07332,2008,7.3
07332,2009,6.7
07332,2010,6.1
07332,2011,6.1
07332,2012,6.8
07332,2013,7.4
07332,2014,9.8
07332,2015,9.9
07332,2016,11.1
07332,2017,10.1
07332,2018,11
07332,2019,9
07332,2020,9.3
07332,2021,10.6
07332,2022,9.5
07332,2023,10.6
07332,2024,9.4
09184,2006,5.5
09184,2007,5.1
09184,2008,3.4
09184,2009,3
09184,2010,2.4
09184,2011,2.2
09184,2012,3.8
09184,2013,3.4
09184,2014,3.6
09184,2015,2.7
09184,2016,4.1
09184,2017,4.5
09184,2018,3.7
09184,2019,2.5
09184,2020,2.8
09184,2021,2.9
09184,2022,2.3
09184,2023,2
09184,2024,3
09471,2006,6
09471,2007,7
09471,2008,5.7
09471,2009,5.7
09471,2010,6
09471,2011,5.6
09471,2012,3.7
09471,2013,3.1
09471,2014,4.4
09471,2015,4.4
09471,2016,4.7
09471,2017,5.2
09471,2018,6.8
09471,2019,6.8
09471,2020,6.9
09471,2021,8.6
09471,2022,8.7
09471,2023,8.5
09471,2024,10
09763,2006,13
09763,2007,10.4
09763,2008,10.5
09763,2009,10.3
09763,2010,7.5
09763,2011,7.4
09763,2012,6.6
09763,2013,6.7
09763,2014,7.9
09763,2015,7.8
09763,2016,6.7
09763,2017,7.5
09763,2018,7.3
09763,2019,7.9
09763,2020,6.7
09763,2021,6.1
09763,2022,7.5
09763,2023,9
09763,2024,8.9
07140,2006,6.4
07140,2007,9.4
07140,2008,7.7
07140,2009,7
07140,2010,3.9
07140,2011,4.7
07140,2012,4.8
07140,2013,4.4
07140,2014,5.7
07140,2015,8.4
07140,2016,5.1
07140,2017,6.9
07140,2018,5.7
07140,2019,7.4
07140,2020,5.9
07140,2021,8.6
07140,2022,6.9
07140,2023,10.5
07140,2024,9.9
07137,2006,9
07137,2007,8.3
07137,2008,7.3
07137,2009,6.6
07137,2010,7
07137,2011,6
07137,2012,5.8
07137,2013,6
07137,2014,5.4
07137,2015,5.6
07137,2016,6
07137,2017,6
07137,2018,5.8
07137,2019,6.6
07137,2020,4.6
07137,2021,5.5
07137,2022,5.7
07137,2023,7.1
07137,2024,7.3
09561,2006,4.5
09561,2007,4.8
09561,2008,5.2
09561,2009,4.8
09561,2010,4.2
09561,2011,1.9
09561,2012,2.8
09561,2013,2.9
09561,2014,1.1
09561,2015,3.3
09561,2016,2.9
09561,2017,6
09561,2018,4.2
09561,2019,3.4
09561,2020,3.4
09561,2021,5.2
09561,2022,5.8
09561,2023,5.1
09561,2024,5.3
03155,2006,8.8
03155,2007,8.5
03155,2008,7.5
03155,2009,5.6
03155,2010,6.6
03155,2011,4.6
03155,2012,6
03155,2013,4.3
03155,2014,5.7
03155,2015,4.5
03155,2016,4.2
03155,2017,4.4
03155,2018,4.2
03155,2019,5.3
03155,2020,6
03155,2021,5.2
03155,2022,5.3
03155,2023,6.9
03155,2024,7.2
07138,2006,10.6
07138,2007,8.8
07138,2008,10.5
07138,2009,10.5
07138,2010,6.6
07138,2011,7.1
07138,2012,7.6
07138,2013,8.7
07138,2014,6.9
07138,2015,8.3
07138,2016,9.1
07138,2017,7.9
07138,2018,9.3
07138,2019,9.6
07138,2020,10.3
07138,2021,10.9
07138,2022,11
07138,2023,10.1
07138,2024,12.1
01056,2006,7.9
01056,2007,7.9
01056,2008,7
01056,2009,5.8
01056,2010,5.2
01056,2011,6.4
01056,2012,5.7
01056,2013,6.5
01056,2014,5.8
01056,2015,6
01056,2016,6
01056,2017,6.9
01056,2018,6.3
01056,2019,7.6
01056,2020,7.3
01056,2021,6.9
01056,2022,7.6
01056,2023,8.6
01056,2024,9.3
07335,2006,7.3
07335,2007,8.8
07335,2008,6
07335,2009,5.5
07335,2010,5.8
07335,2011,4.7
07335,2012,5.4
07335,2013,6.3
07335,2014,4.7
07335,2015,7.5
07335,2016,4.5
07335,2017,7.1
07335,2018,9.1
07335,2019,8.2
07335,2020,9.5
07335,2021,7.9
07335,2022,8
07335,2023,9.1
07335,2024,10.5
05974,2006,5.8
05974,2007,6.8
05974,2008,5.9
05974,2009,4.8
05974,2010,4.3
05974,2011,4.4
05974,2012,5.2
05974,2013,3.6
05974,2014,4.1
05974,2015,4.6
05974,2016,6
05974,2017,6.4
05974,2018,5.6
05974,2019,6.8
05974,2020,5.3
05974,2021,4.6
05974,2022,6.2
05974,2023,5.5
05974,2024,6.9
03452,2006,11.6
03452,2007,9
03452,2008,11.1
03452,2009,9.5
03452,2010,9.6
03452,2011,7.6
03452,2012,9.3
03452,2013,8.2
03452,2014,8.3
03452,2015,7
03452,2016,7.9
03452,2017,8.1
03452,2018,9.1
03452,2019,9
03452,2020,10
03452,2021,8.1
03452,2022,9.6
03452,2023,12.1
03452,2024,11.5
05114,2006,8.3
05114,2007,9.2
05114,2008,10.2
05114,2009,7.6
05114,2010,8.1
05114,2011,5
05114,2012,7.7
05114,2013,5.6
05114,2014,7.4
05114,2015,7.5
05114,2016,7.1
05114,2017,6.8
05114,2018,10.1
05114,2019,7.8
05114,2020,8.7
05114,2021,9
05114,2022,8.9
05114,2023,9.2
05114,2024,11.8
03352,2006,8.2
03352,2007,9
03352,2008,6.1
03352,2009,8.6
03352,2010,6.5
03352,2011,5.3
03352,2012,8.6
03352,2013,7.2
03352,2014,6.8
03352,2015,4.1
03352,2016,6.7
03352,2017,7.2
03352,2018,7.8
03352,2019,8.4
03352,2020,7.7
03352,2021,5.9
03352,2022,7.3
03352,2023,8.4
03352,2024,9.5
09573,2006,6.4
09573,2007,4.8
09573,2008,4.7
09573,2009,4.8
09573,2010,4.3
09573,2011,2.6
09573,2012,2.2
09573,2013,2.1
09573,2014,2.1
09573,2015,2.7
09573,2016,3.2
09573,2017,5
09573,2018,4.8
09573,2019,3
09573,2020,3.3
09573,2021,2.6
09573,2022,3
09573,2023,4.4
09573,2024,3.5
08237,2006,8.9
08237,2007,6.4
08237,2008,7.5
08237,2009,7
08237,2010,5.4
08237,2011,5.4
08237,2012,4.2
08237,2013,5.9
08237,2014,4.6
08237,2015,4.4
08237,2016,7.1
08237,2017,5.3
08237,2018,7.3
08237,2019,6.9
08237,2020,7.2
08237,2021,8.2
08237,2022,8.6
08237,2023,8
08237,2024,7.8
07336,2006,7.2
07336,2007,7.7
07336,2008,5.1
07336,2009,7.7
07336,2010,5
07336,2011,5.3
07336,2012,5.7
07336,2013,3.7
07336,2014,6.9
07336,2015,8.1
07336,2016,6.9
07336,2017,11.5
07336,2018,12.6
07336,2019,9.9
07336,2020,7.6
07336,2021,9.5
07336,2022,10.1
07336,2023,7.9
07336,2024,9.1
08225,2006,7.8
08225,2007,8.2
08225,2008,8.3
08225,2009,7.8
08225,2010,5.2
08225,2011,9.5
08225,2012,6.4
08225,2013,4.8
08225,2014,6.7
08225,2015,4.4
08225,2016,6.3
08225,2017,5
08225,2018,8.2
08225,2019,6.1
08225,2020,6.5
08225,2021,7.9
08225,2022,8.2
08225,2023,8.8
08225,2024,6.7
09276,2006,8.1
09276,2007,5.4
09276,2008,6.4
09276,2009,7.4
09276,2010,6.7
09276,2011,3.5
09276,2012,2.9
09276,2013,3.3
09276,2014,2.2
09276,2015,5.3
09276,2016,5
09276,2017,7
09276,2018,4.5
09276,2019,3.4
09276,2020,5.9
09276,2021,7.7
09276,2022,8.6
09276,2023,5.2
09276,2024,9.8
05915,2006,9.3
05915,2007,7.4
05915,2008,6.9
05915,2009,6.6
05915,2010,6.5
05915,2011,5
05915,2012,5.3
05915,2013,5.5
05915,2014,6.5
05915,2015,7.6
05915,2016,6.8
05915,2017,6.6
05915,2018,8
05915,2019,7.6
05915,2020,4.9
05915,2021,6.6
05915,2022,6.3
05915,2023,6.9
05915,2024,8.8
03255,2006,9.7
03255,2007,8.7
03255,2008,9.9
03255,2009,8.6
03255,2010,3.9
03255,2011,4.8
03255,2012,6.8
03255,2013,7.2
03255,2014,7.7
03255,2015,8.5
03255,2016,4
03255,2017,5.2
03255,2018,10.9
03255,2019,12.2
03255,2020,16.4
03255,2021,6.5
03255,2022,9.9
03255,2023,13.1
03255,2024,12.7
09473,2006,8.4
09473,2007,8.2
09473,2008,8.4
09473,2009,7
09473,2010,7.2
09473,2011,5.6
09473,2012,8
09473,2013,5.7
09473,2014,6.1
09473,2015,4.2
09473,2016,6.9
09473,2017,8.9
09473,2018,8.5
09473,2019,7.8
09473,2020,6.1
09473,2021,8.9
09473,2022,12.5
09473,2023,11.7
09473,2024,11.4
08226,2006,5.9
08226,2007,6.3
08226,2008,5.4
08226,2009,5.6
08226,2010,5.7
08226,2011,5.4
08226,2012,4.2
08226,2013,4.6
08226,2014,5.8
08226,2015,5
08226,2016,5.9
08226,2017,5.7
08226,2018,7.9
08226,2019,5.9
08226,2020,5.3
08226,2021,6.5
08226,2022,7.2
08226,2023,6.7
08226,2024,7.2
07319,2006,10.2
07319,2007,8.6
07319,2008,6.7
07319,2009,6.6
07319,2010,4.3
07319,2011,4
07319,2012,4.6
07319,2013,4.1
07319,2014,4.7
07319,2015,4.6
07319,2016,6
07319,2017,5.7
07319,2018,6.1
07319,2019,6
07319,2020,6.2
07319,2021,5.9
07319,2022,8.7
07319,2023,9.3
07319,2024,11.8
09278,2006,5.4
09278,2007,6.8
09278,2008,5.2
09278,2009,5.9
09278,2010,6.5
09278,2011,3.9
09278,2012,4
09278,2013,2
09278,2014,3.1
09278,2015,2.3
09278,2016,4.7
09278,2017,5.2
09278,2018,3.2
09278,2019,3.4
09278,2020,5
09278,2021,2.5
09278,2022,3.4
09278,2023,4.4
09278,2024,2.6
06431,2006,5.2
06431,2008,5.1
06431,2009,5.4
06431,2010,4.5
06431,2011,4.4
06431,2012,3.4
06431,2013,2.6
06431,2014,3.2
06431,2015,4.5
06431,2016,4.4
06431,2017,3.5
06431,2018,3.4
06431,2019,3.4
06431,2020,3.9
06431,2021,4.5
06431,2022,5.1
06431,2023,5.5
06431,2024,5
09776,2006,8.2
09776,2007,10.3
09776,2008,6.2
09776,2009,5
09776,2010,4.4
09776,2011,2.8
09776,2012,3.3
09776,2013,4.2
09776,2014,2.5
09776,2015,4.8
09776,2016,6.8
09776,2017,4.9
09776,2018,3.7
09776,2019,6.3
09776,2020,5.8
09776,2021,6.2
09776,2022,5.9
09776,2023,6.1
09776,2024,6.9
05513,2006,9.6
05513,2007,10.1
05513,2008,9.8
05513,2009,9.3
05513,2010,10.2
05513,2011,9.6
05513,2012,8.6
05513,2013,8.5
05513,2014,10.6
05513,2015,9.6
05513,2016,11.8
05513,2017,10
05513,2018,8.5
05513,2019,10.1
05513,2020,9
05513,2021,12.7
05513,2022,10.5
05513,2023,13
05513,2024,14.5
08117,2006,6.2
08117,2007,6
08117,2008,5.7
08117,2009,5.8
08117,2010,4.9
08117,2011,4.4
08117,2012,4.7
08117,2013,4.6
08117,2014,4.6
08117,2015,4.8
08117,2016,5.1
08117,2017,7.3
08117,2018,6.3
08117,2019,6.8
08117,2020,6.3
08117,2021,5.8
08117,2022,7.5
08117,2023,7.4
09182,2006,4.9
09182,2007,5.3
09182,2008,4.9
09182,2009,6.2
09182,2010,5.3
09182,2011,4.4
09182,2012,4
09182,2013,3
09182,2014,3.4
09182,2015,3.7
09182,2016,3.2
09182,2017,8.3
09182,2018,5.5
09182,2019,3.7
09182,2020,3.5
09182,2021,2.6
09182,2022,2.1
09182,2023,5.5
09182,2024,3.6
03459,2006,8.9
03459,2007,7.8
03459,2008,7.3
03459,2009,6.4
03459,2010,4.9
03459,2011,4.7
03459,2012,5.9
03459,2013,4.1
03459,2014,4.9
03459,2015,5.8
03459,2016,5
03459,2017,6.8
03459,2018,6.6
03459,2019,6.3
03459,2020,7.4
03459,2021,6.3
03459,2022,7.3
03459,2023,9.7
03459,2024,9.6
05162,2006,5
05162,2007,5.7
05162,2008,5.5
05162,2009,4.8
05162,2010,4
05162,2011,3.9
05162,2012,4.1
05162,2013,3.4
05162,2014,4.2
05162,2015,2.6
05162,2016,3.4
05162,2017,3.5
05162,2018,4.2
05162,2019,3.9
05162,2020,4.5
05162,2021,3.1
05162,2022,4.6
05162,2023,4.1
05162,2024,5.8
05158,2006,5
05158,2007,5.9
05158,2008,5.8
05158,2009,5.1
05158,2010,4.4
05158,2011,5.9
05158,2012,4.4
05158,2013,4.4
05158,2014,3.6
05158,2015,4.9
05158,2016,3.8
05158,2017,4.9
05158,2018,5.3
05158,2019,4.9
05158,2020,4.7
05158,2021,4.8
05158,2022,5.5
05158,2023,5.8
05158,2024,6.4
05382,2006,5.2
05382,2007,4.5
05382,2008,6.4
05382,2009,5.3
05382,2010,4.3
05382,2011,5.5
05382,2012,4.2
05382,2013,4.5
05382,2014,4.6
05382,2015,4.1
05382,2016,3.7
05382,2017,4.3
05382,2018,4.2
05382,2019,4.5
05382,2020,3.9
05382,2021,3.8
05382,2022,4.1
05382,2023,4.8
05382,2024,4.7
09277,2006,9
09277,2007,8.4
09277,2008,8.3
09277,2009,7.4
09277,2010,5.1
09277,2011,5.1
09277,2012,6.4
09277,2013,3.9
09277,2014,5.2
09277,2015,5
09277,2016,6
09277,2017,5.9
09277,2018,6.8
09277,2019,6
09277,2020,4.7
09277,2021,4.9
09277,2022,5
09277,2023,4.3
09277,2024,5.8
06432,2006,7.8
06432,2008,8.5
06432,2009,6.8
06432,2010,7
06432,2011,6.1
06432,2012,5.8
06432,2013,4.9
06432,2014,5
06432,2015,4.1
06432,2016,5.6
06432,2017,4.6
06432,2018,5.2
06432,2019,5.1
06432,2020,5.3
06432,2021,5
06432,2022,6.4
06432,2023,5.8
06432,2024,4.8
05370,2006,5.3
05370,2007,6
05370,2008,7.1
05370,2009,7.1
05370,2010,6.3
05370,2011,5.2
05370,2012,6.6
05370,2013,4.3
05370,2014,6
05370,2015,5.3
05370,2016,6.3
05370,2017,4.3
05370,2018,4.9
05370,2019,4.3
05370,2020,5.8
05370,2021,5.4
05370,2022,5.3
05370,2023,6.8
05370,2024,7
01055,2006,11.5
01055,2007,9.3
01055,2008,9.2
01055,2009,7.2
01055,2010,6.6
01055,2011,8.1
01055,2012,8.9
01055,2013,8.7
01055,2014,8.3
01055,2015,10.3
01055,2016,9
01055,2017,8.4
01055,2018,10.9
01055,2019,11.2
01055,2020,11.7
01055,2021,9.9
01055,2022,10.5
01055,2023,10.9
01055,2024,12.4
03156,2006,9.6
03156,2007,6.6
03156,2008,10.3
03156,2009,6
03156,2010,5.5
03156,2011,4.6
03156,2012,5.6
03156,2013,3.8
03156,2014,5.9
03156,2015,3
03156,2016,5.1
08415,2006,5.8
08415,2007,5
08415,2008,5.2
08415,2009,4.9
08415,2010,4.4
08415,2011,3.6
08415,2012,3.6
08415,2013,4.9
08415,2014,4.8
08415,2015,4.1
08415,2016,3.8
08415,2017,5.3
08415,2018,6.3
08415,2019,5.4
08415,2020,4.6
08415,2021,5.8
08415,2022,7.1
08415,2023,6.7
09374,2006,9
09374,2007,7.3
09374,2008,9.2
09374,2009,7.3
09374,2010,6.7
09374,2011,6.4
09374,2012,5.7
09374,2013,3.8
09374,2014,4.7
09374,2015,7.4
09374,2016,5.4
09374,2017,9.5
09374,2018,8.3
09374,2019,6.8
09374,2020,8.1
09374,2021,6
09374,2022,5.7
09374,2023,7.7
09374,2024,8.3
03402,2006,12.1
03402,2007,6
03402,2008,9.5
03402,2009,7.3
03402,2010,8.6
03402,2011,5.2
03402,2012,9.1
03402,2013,9.3
03402,2014,10.9
03402,2015,10.2
03402,2016,7.8
03402,2017,8.7
03402,2018,10.7
03402,2019,9
03402,2020,14.1
03402,2021,8.1
03402,2022,14.5
03402,2023,9.8
03402,2024,16.1
08121,2006,7.7
08121,2007,6.3
08121,2008,5.5
08121,2009,4.5
08121,2010,4.2
08121,2011,4.2
08121,2012,5.1
08121,2013,3.6
08121,2014,3.8
08121,2015,3.2
08121,2016,4.3
08121,2017,6.7
08121,2018,7.7
08121,2019,5.7
08121,2020,5.1
08121,2021,5.4
08121,2022,6.7
08121,2023,8.7
03153,2006,12.2
03153,2007,8
03153,2008,10.1
03153,2009,8.1
03153,2010,5.5
03153,2011,6.7
03153,2012,6.5
03153,2013,5.8
03153,2014,7.8
03153,2015,4.5
03153,2016,5.3
03153,2017,5.2
03153,2018,6.3
03153,2019,7.7
03153,2020,10.1
03153,2021,6.1
03153,2022,7.6
03153,2023,8.7
03153,2024,9.2
08335,2006,6.3
08335,2007,7.1
08335,2008,5.4
08335,2009,5.1
08335,2010,4.6
08335,2011,4.4
08335,2012,3.3
08335,2013,3.7
08335,2014,4.6
08335,2015,4.1
08335,2016,4
08335,2017,6.4
08335,2018,5.6
08335,2019,5.8
08335,2020,5.8
08335,2021,5.3
08335,2022,6.8
08335,2023,8.8
08335,2024,8.5
01058,2006,10.1
01058,2007,8.4
01058,2008,9
01058,2009,8.9
01058,2010,8.7
01058,2011,7.5
01058,2012,7.1
01058,2013,8.1
01058,2014,7.6
01058,2015,7.4
01058,2016,5.9
01058,2017,6.9
01058,2018,8
01058,2019,9.5
01058,2020,7.7
01058,2021,7.6
01058,2022,10.5
01058,2023,10.5
01058,2024,11.4
05958,2006,7.3
05958,2007,7.1
05958,2008,6.5
05958,2009,5.9
05958,2010,6
05958,2011,5.4
05958,2012,6.1
05958,2013,3.8
05958,2014,4.7
05958,2015,5
05958,2016,6.5
05958,2017,5.6
05958,2018,6.9
05958,2019,4.2
05958,2020,4.8
05958,2021,5
05958,2022,5.5
05958,2023,5.9
05958,2024,6.2
05558,2006,5.9
05558,2007,4.2
05558,2008,4.7
05558,2009,3.4
05558,2010,2.5
05558,2011,3.8
05558,2012,3
05558,2013,2.7
05558,2014,3.9
05558,2015,4.3
05558,2016,4.3
05558,2017,4.6
05558,2018,4.3
05558,2019,5
05558,2020,4.7
05558,2021,4.6
05558,2022,4.4
